avg_salary,body,company,location,salary,title
,"We are working on this unique opportunity with a fast-growing startup based in Mountain View CA which is looking for a talented AI Engineer. The startup focuses on designing and developing core self-driving tech by modifying existing cars or enhancing future ones. The company is bringing the dream of self-driving to its clients and their car. With people drive more than one billion cars around the world each day, the company aims to make driving safer and more enjoyable. They are backed by one of the oldest venture capital firms that purely invests in technology-based startups. The company is publicly launching in 2019 with a direct-to-consumer product to bring self-driving to hundreds of millions of existing vehicles already on the road for just a few thousand dollars.
• Work with a diverse team of M.S. and Ph.D. level data scientists who enjoy learning new methodologies
• Own end-to-end data science projects from the discovery & exploration phase through to implementation of models... in production
• Monitor the performance of your models prior to and following their release
• Track the impact of your work on our business
• Communicate data science models to a range of stakeholders, incorporate their feedback to ensure our models have the best impacts on the business
• Use your models to influence business decisions across the business and gain support from stakeholders About You:
• Degree in a quantitative field like statistics, economics, applied math, operations research, physics or engineering. Advanced degrees are preferred
• Prior experience modeling high-dimensional data for both regression and classification tasks
• Prior experience working with missing / corrupted / unstructured datasets
• Prior experience with signal processing, sensor data, time series and spatial data
• Proficiency with SQL for writing efficient queries on large datasets
• Proficiency with Python, or another interpreted programming language like R
• Strong oral and written communication skills, and ability to collaborate with cross-functional partners to build the business",Options Group,"Mountain View, CA",,AI Engineer/ Senior Data Scientist/ PhD/ autonomous car startup
,"Your Talent. Our Vision. At Anthem, Inc., it’s a powerful combination, and the foundation upon which we’re creating greater access to care for our members, greater value for our customers, and greater health for our communities. Join us and together we will drive the future of health care.

This is an exceptional opportunity to do innovative work that means more to you and those we serve at one of America's leading health benefits companies and a Fortune Top 50 Company.

Position may be located either in Chicago, IL or Atlanta, GA.

Develops, analyzes and models operational, economic, management, accounting and other organizational data for the Artificial Intelligence (AI)/ Enterprise Data Science function

Recommends solutions to new and complex problems, develops innovative strategies, quantifies the competitive performance of the organization's operations and/or markets, evaluates the potential impact of changes and reports on economic forecasts that affect the... industry.

Responsibilities:
• As a principal engineer, you will be responsible for ensuring our backend services are feature complete and support our mobile and web clients. The scope of your duties (but not limited to) include the following:
• Architect, design and develop on several of our backend services including - Ontology, importers, model building frameworks, Transient learning platform and more
• Implement API services required to power the features in the mobile and web applications
• Provide support as required for our applications and other infrastructure pieces
• Work on data modeling, and help to get to a high level of HIPAA compliance with other engineers and director of security
• Implement security and infrastructure pieces as required
• Work with the Chief Data Science VP to ensure good development practices are implemented (code reviews, pull requests, design reviews etc)
• Contribute to our open source initiatives as required
• Identify your key metrics (reliability, performance, availability, etc) and hold yourself accountable towards it
• Responsible for applying and integrating statistical, mathematical, predictive modeling and business analysis for the Enterprise Data Science function
• Develops, manages and manipulates complex high volume data from a variety of sources.
• Develops and maintains infrastructure systems that connect internal data sets; creates new data collection frameworks for structured and unstructured data","Anthem, Inc.","Chicago, IL",,Enterprise Data Science Principal AI Engineer-PS21174
157.3,"Cloud Imperium Games is looking for a skilled and talented AI Engineer to work on our exciting PC space combat sim, Star Citizen!

We are building a new cross-disciplinary, AI focused team in our LA Studio to work and improve our spaceship/combat AI systems and behaviors.

Position:
• Work with existing engine code base to develop and enhance gameplay. This includes player/world interaction, AI strategies, and rules, gameplay, etc.
• Develop game code and extend AI code for a high profile game
• Design and implement well-engineered, reliable, maintainable, and bug-free code
• Collaborate with team members to develop various gameplay systems
• Develop and test code, fix bugs, and profile and optimize code as directed
• Follow best practices, development processes, and coding standards
• Document and peer review technical designs with other software engineers
• Work with QA, providing information needed to fully test developed code
• Provide support to internal customers for developed... software
• Keep up to date on state-of-the-art software engineering methods, practices, and technologies
• Communicate with other team members, internal customers, and when required external customers to determine requirements
• Work well together with other team members in a cooperative, cross-disciplinary team environment
• Identify technical and developmental risks/obstacles and generate solutions to overcome identified risks
• Possess and develop areas of engineering expertise
• Mentor other engineers as needed to increase their abilities and productivity
• and such other duties and responsibilities assigned by Cloud Imperium Games reasonably consistent with employee’s skills and experience

Requirements:
• Strong C++ programming skills
• Worked in the game industry for at least 1 years using C++
• A passion for making and playing games
• Work well in a cooperative environment
• Experience programming game features and systems
• Strong multi-threaded programming skills
• International travel may be required as part of the role

Pluses:
• CryEngine/Lumberyard development experience
• Space combat sim development experience
• Online game and/or MMO development experience, ideally including interfacing with backend server code
• Experience with C++ 11 constructs
• Excellent verbal and written communication skills
• Experience in Windows and Linux
• Understanding and use of software design patterns
• Understanding of asynchronous communication
• Experience with multi-threaded programming and distributed systems
• Passion for space simulations/games and science fiction
• Experience working with and integrating scripting languages into C++ applications
• Computer Science or related degree

This position is offered at our Los Angeles Studio by Cloud Imperium Games LLC",Cloud Imperium Games,"Los Angeles, CA",$89.8k–135k,AI Engineer
190.5,"Arkane Studios is looking for a Senior AI Engineer to join our team in developing AAA games for PC and next-generation console systems. Our ideal candidate will have experience with AI programming and be a self-motivated, energetic team player with a healthy work ethic and cooperative attitude.

Responsibilities:
• Collaborate with producers, designers, and artists on individual AI archetypes from conception to completion
• Author and maintain core AI systems and features
• Identify and implement platform-specific optimizations to AI systems
• Work on other game systems and features as required

Requirements:
• Computer Science degree or equivalent degree and/or experience
• At least five years’ experience programming games
• Substantial work on at least one shipped AAA game title
• Familiarity with modern AI systems and architectures
• Familiarity with navigation, locomotion, animation, collision, and physics systems
• Experience with real-time concurrent systems is a plus
• Strong... C++ language and design skills
• Able to write clear, correct code that is portable and maintainable
• Able to use linear algebra and matrices correctly and efficiently
• Excellent oral and written communication skills
• Excellent organizational and time management skills

How to Apply

To apply for this position you will be redirected to the job submission form at Taleo.com, our third-party applicant tracking system. While Taleo.com is not hosted by ZeniMax Media and does not fall under our Privacy Policy, only employees of our Human Resources department will be able to view your submitted information. Information collected via the job submission form is subject to Taleo.com’s privacy policy.

Apply to Position: Senior AI Engineer

Previously Applied? Click here.
No Recruiters or Agencies Please

Please Note: Individuals submitting resumes or otherwise responding to employment opportunities are NOT considered applicants until they apply for a particular position and have been invited to complete the",Arkane Studios - Texas,"Austin, TX",$109k–163k,Senior AI Engineer
246.5,"Cloud Imperium Games is looking for a skilled and talented Senior AI Engineer to work on our exciting PC space combat sim, Star Citizen!

We are building a new cross-disciplinary, AI focused team in our LA Studio to work and improve our spaceship/combat AI systems and behaviors.

Position:
• Work with existing engine code base to develop and enhance gameplay. This includes player/world interaction, AI strategies, and rules, gameplay, etc.
• Develop game code and extend AI code for a high profile game
• Design and implement well-engineered, reliable, maintainable, and bug-free code
• Collaborate with team members to develop various gameplay systems
• Develop and test code, fix bugs, and profile and optimize code as directed
• Follow best practices, development processes, and coding standards
• Document and peer review technical designs with other software engineers
• Work with QA, providing information needed to fully test developed code
• Provide support to internal customers for... developed software
• Keep up to date on state-of-the-art software engineering methods, practices, and technologies
• Communicate with other team members, internal customers, and when required external customers to determine requirements
• Work well together with other team members in a cooperative, cross-disciplinary team environment
• Identify technical and developmental risks/obstacles and generate solutions to overcome identified risks
• Possess and develop areas of engineering expertise
• Mentor other engineers as needed to increase their abilities and productivity
• and such other duties and responsibilities assigned by Cloud Imperium Games reasonably consistent with employee’s skills and experience

Requirements:
• A minimum of 3 years professional game programming experience in C++
• Worked on at least one shipped AAA title
• A passion for making and playing games
• Work well in a cooperative environment
• Experience programming game features and systems, especially player-visible game features
• Strong multi-threaded programming skills
• Mathematics skills, including proficiency with trigonometry and linear algebra
• Experience in the design and implementation of various game systems, including game object management, gameplay scripting, FX, database management, or online networking
• Speaks “Designer” fluently
• Experience with code optimization
• Comfortable contributing to an established engine
• International travel may be required as part of this role

Pluses:
• CryEngine/Lumberyard development experience
• Space combat sim development experience
• Online game and/or MMO development experience, ideally including interfacing with backend server code
• Experience with C++ 11 constructs
• Excellent verbal and written communication skills
• Experience in Windows and Linux
• Understanding and use of software design patterns
• Understanding of asynchronous communication
• Experience with multi-threaded programming and distributed systems
• Passion for space simulations/games and science fiction
• Experience working with and integrating scripting languages into C++ applications
• Computer Science or related degree

This position is offered at our Los Angeles Studio by Cloud Imperium Games LLC",Cloud Imperium Games,"Los Angeles, CA",$141k–211k,Senior AI Engineer
164.4,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

We are growing our teams quickly, so talent with a C++ skill set can add value across various teams at Argo. If you are unsure the best role for you based on our current postings or there is no role currently posted that matches your skills and experience, we encourage you to apply to this role. We will... contact you if we find a role that would be a good fit for you.

We need highly motivated, talented C++ software engineers to join our team and help us realize this vision. C++ is our core programming language for on-vehicle software and thus is critically important to our team.

What We’re Looking For
• Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
• Strong technical depth in the C++ language and all its quirks
• Strong experience in developing production C++ applications and systems
• Knowledge of concurrent and parallel programming
• Software system architecture design
• Excellent communication skills
• Hands-on C++11 and C++14 experience
• Experience in Linux environments, is desired but not essential
At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

At Argo AI, You Can Expect Stellar Perks To Support Your Best Self

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge.
• High-quality individual and family health, dental, and vision insurance
• Competitive compensation packages
• Employer-matched 401(k) retirement plan
• Paid parental leave
• Unlimited vacation
• Daily catered lunches and snacks
• Free onsite or adjacent parking
• Commuter reimbursement
• Fitness reimbursement
• Professional development reimbursement
Argo AI is a LinkedIn Top 50 Startup",Argo AI,"Princeton, NJ",$88.4k–152k,"Software Engineer, C++"
,"About Us

Anki is a leading consumer robotics company, founded by three Carnegie Mellon Robotics Institute graduates. We’re building on decades of scientific research to make artificial intelligence accessible to everyone. We are dedicated to creating unique consumer products that people would not expect to be possible, powered by robotics and AI.

We deliver accessible consumer robots at high-scale, along the way solving incredibly hard, real-world robotics problems while building a great consumer brand and company. Our products perform under a wide variety of real-world conditions in people's homes, every day, reliably and consistently and aim to represent the premium and most capable choice in the categories they are in.

We push the boundaries of expectations for what an affordable and accessible consumer robot can do today and we’re leveraging our presence in more than nearly two million households to build a software, hardware and cloud technology stack that will power a wide... variety of even more capable consumer robots in the near future. Our earlier products in entertainment ( Overdrive and Cozmo ) have been near the top of their categories for years, and Anki is now branding out into Home Robotics with continued development to push the boundaries on the smart home and into diverse related sectors.

Recently, Anki launched Vector , the company’s first fully autonomous, always-on home robot with a rich personality that is also a helpful companion. Being cloud-connected and packing an impressive amount of tech in a small form, Vector (The Good Robot) is a living character and an evolving consumer robotics platform that will continually expand for years to come.

To date, we have closed more than $200M in investments from top-tier investors such as JP Morgan Chase. Last year, Anki generated nearly $100M in revenue.

Some Of Our Recent Accolades Include

We’re proud to be regarded as industry leaders in the consumer robotics & AI space.
• Fast Company’s Most Innovative Companies in the “Robotics” Category (2015, 2016 & #2 in 2017)
• CB Insight Artificial 100 List (2017 & 2018)
• Robotics Business Review “RBR50” List 2017
• San Francisco Business Times Tech & Innovation Awards 2017
Visit the Anki website and find us on Facebook and YouTube to learn more.

Duties And Responsibilities
• Path planning and navigation: dealing with complex real-time search and optimization problems on constrained hardware
• Interpreting and handling noisy real-world sensor data
• Dealing with uncertainty from positioning error, communications lag, and real-world dynamic systems
• Taking ownership of major system components from prototype to ship
• Writing performant and maintainable code in C++
• Creating tools as needed to get the job done efficiently
• Building systems that make our robots interactive, engaging, safe, and reliable
• Working with an experienced and multi-disciplinary team of engineers, artists, UX/character designers, testers, and producers to deliver the best user experience possible

Must-Have Qualifications
• Experience with path planning algorithms (e.g. A*, RRT, D*-Lite)
• Experience with robotic mapping and localization systems
• Hands-on experience developing and testing robotic systems that operate in unpredictable environments
• Experience developing robots that interact with people in real-world environments
• Exceptional software engineering and programing background, with experience developing in larger teams and keeping on schedule
• Strong C++ development skills
• Exceptional algorithm design, analysis and optimization skills
• Proven skills creating automated tests and working with manual testers on complex projects
• Strong communication skills
• Ability to work in a fast-paced, iterative development environment
• Ability to tame the complexity of large software systems for the benefit of both users and your fellow developers.
• Bachelor's degree or higher in Computer Science or related field

Desired Qualifications
• Experience building robotic control systems
• Graduate degree in Robotics or a related field of Computer Science or Engineering
• Experience shipping a physical commercial product
• Familiarity with ROS

Benefits
• Great San Francisco office with lots of light and great views, convenient to every mode of mass transit – on wheels, on rails, and on water
• Regularly scheduled on and off-site team building activities
• Start-up environment where you’ll help shape the culture and have a huge impact
• Free catered lunches, snacks, and drinks
• You get to work on innovative products and challenging problems with some amazingly talented (and fun) people",Anki,"San Francisco, CA",,AI Engineer - Navigation and Planning
,"A new technology paradigm is emerging, one with an intelligent cloud and an intelligent edge. To foster Microsoft’s leadership in this field, Microsoft has launched a ground-breaking new program to develop the next generation of leaders in AI. Located at the Microsoft New England Research and Development Center (NERD), the Microsoft AI Development Acceleration Program is hiring graduates from BS, MS, and PhD programs. Over the course of two years, participants will work in interdisciplinary project teams to provide AI as a service to engineering teams across Microsoft and solve some of our most exciting and challenging AI problems. In addition, you will have mentors, exposure to leaders, and access to numerous AI researchers and engineers across the company. After the program is completed, each participant will have the opportunity to work in one of our businesses in New England or another Microsoft location.

Applications to these opportunities are considered for all available AI... Development Acceleration Program roles including the ones described below, depending on education level and/or location. To be considered as a student or recent graduate, you should be within 12 months of graduation or graduated within the last 12 months",Microsoft,"Cambridge, MA",,Full Time opportunities for students & recent graduates: Microsoft AI...
172.0,"DESCRIPTION

Our vision at Amazon Comprehend (https://aws.amazon.com/comprehend) is to simplify Natural Language Processing (NLP), especially, text analysis. We do that by offering capabilities that helps customers find insights and relationships in text using highly available and scalable machine learning. We have just started and there is just so much to do. Are you interested in shaping the future of this field? Come and be part of the Amazon AWS Artificial Intelligence organization!

To learn more what we have recently delivered and how customers are using Amazon Comprehend, please refer to various blogs here: https://aws.amazon.com/blogs/machine-learning/category/artificial-intelligence/amazon-comprehend/

In this role you will join Amazon Comprehend which is trend setting in NLP and ML field. This is an area that requires solving the hardest engineering challenges in the intersection of machine learning and distributed systems at massive scale. As a tier zero AWS service our... solutions have to be super solid, scalable, efficient, and extremely fault tolerant.

In the larger scope of the role, you will be responsible for rethinking the assumptions behind how traditional services were built and thinking how to build services best suited for intelligent applications in the cloud. You will own the design, development, testing and deployment of these services. You will be building a platform that incorporates best practices and runs advanced algorithms at production scale and reliability. You will work in a fast-paced environment and do everything from determining priorities and designing features, to re-architecture as necessary, to automated testing, to mentoring others. The best candidates show true end-to-end ownership.
BASIC QUALIFICATIONS

· Bachelor’s, Master’s or Ph.D degree in Computer Science or equivalent work experience
· 7+ years professional experience in software development of multi-threaded, scalable and highly-available distributed systems
· Computer Science fundamentals in object-oriented design, data structures, high-performance computing
· Computer Science fundamentals in algorithm design, complexity analysis, problem solving and diagnosis
· Proficiency in, at least, one modern programming language such as Java, Python, C/C++, C#, Perl.
PREFERRED QUALIFICATIONS

· Experience taking projects from scoping requirements through V1 launch and V2 iterations
· Knowledge of professional software engineering practices and best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations
· Experience with highly distributed, multi-tenet systems with clear state-full/state-less boundaries. · Experience with experimentation and statistics
· Experience with machine learning, deep learning, data mining, and/or statistical analysis tools such as Python, Numpy and MATLAB/Octave.

Amazon is an Equal Opportunity-Affirmative Action Employer",Amazon,"Seattle, WA",$85k–174k,Software Development Engineer - AWS AI
153.6,"Description:The Applied Artificial Intelligence Team is looking for software engineers who possess passion for conceptualizing, building and testing autonomous systems. This position provides the opportunity to apply technical standards, principles, theories, concepts and techniques in the software field to develop tangible, differentiated and meaningful solutions aimed at significantly enhancing the sustainment of complex systems and enabling future hyper-battlespace capabilities.

The selected candidate will be part of a range of projects including short-term sprints (rapid prototyping) and long-term engagements (database development and management). The team is focused on supporting major projects through the use of a small, innovative core team, leveraging AI to create and sustain state-of-the-art technologies across several Lines of Business.

The candidate can be expected to be exposed to Artificial Intelligence, with opportunities for study, personal development and... experimentation in this area. The candidate must exhibit self-motivation, a strong work ethic, time management and interpersonal skills.

Must be a US Person (US citizen or Permanent Resident).
Basic Qualifications:
• Extensive programming experience with either Python or C++
• Working understanding of software architecture concepts, paradigms, procedures
• US Person
Desired Skills:
• Bachelor’s Degree in Engineering, Computer Science, or other related discipline
• Experience with Python and multiple libraries (NumPy, Scikit, Pandas, OpenCV, etc.)
• Background in high-performance computing (CUDA), embedded HPC especially desired
• Experience applying modern Computer Vision or RF signal processing
• Database creation/management (SQL, MongoDB, etc.)
• Experience with network/messaging (UDP, ZeroMQ, etc.)
• Experience in Object Oriented Design (OOD), Agile Principles
• RESTful API development
• Experience developing applications on Linux
• Experience with capturing Software Requirements
• Experience with Configuration Management (GitLab, Git, Docker",Lockheed Martin,"Stratford, CT",$80.1k–147k,Applied Artificial Intelligence Engineer
185.4,"Responsibilities

Kforce has a client that is seeking a Senior Machine Learning and AI Engineer in Scottsdale, Arizona (AZ). Responsibilities:
• Work closely with engineers, scientists and technicians to develop and analyze new product designs
• Lead the development and refinement of machine-learning based control algorithms to optimize the performance of new and existing product designs
• Analyze vast amounts of data to improve the performance of existing products
• Provide design guidance for the next generation of products
• Predict product performance over the full range of operating conditions

Requirements
• Master of Science (PhD preferred) in Computer Science, Electrical Engineering, Mechanical Engineering, Aerospace Engineering, Mathematics, Physics, or a related field
• Strong theoretical and practical knowledge of machine learning algorithms and applications
• Experience with Neural Nets and/or Deep Learning
• Experience with common machine learning packages (TensorFlow... Keras, Caffe, etc.) and/or experience developing similar in-house packages
• Experience with applying machine learning principles to the development and improvement of real-world products Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Salary: Competitive",Kforce Inc,"Scottsdale, AZ",$91.9k–187k,Senior Machine Learning and AI Engineer
128.7,"• Master s degree in AI/Computer Vision areas -
• 4+ years of hands-on experience with OpenCV, SOD or an equivalent computer vision library -
• 3+ years of experience in software engineering
• 3+ years of industrial experience with at least one of the following languages: Python, C++, Java - Open to all 3, must have one!!!
• Familiar with at least one machine learning framework: TensorFlow, Keras, Caffe, etc. - Must have one of these!!!!

Strong knowledge of advanced mathematics, image/video processing, computer vision, and AI/machine learning theories",MATRIX Resources,"Dallas, TX",$45.2k–167k,Machine Learning Engineer/ Artificial Intelligence (AI) Engineer
169.9,"Machine Learning (ML) Artificial Intelligence (AI) Engineer

Qualified Candidates Will Have a Similar Background With The Following

New, cutting edge Data Science team for an established firm is hiring a Machine Learning (ML) Artificial Intelligence (AI) Engineer. This could be a senior, lead, architect or manager level, but must be hands-on.
• Open source software development experience in Python.
• Software capabilities development experience in Machine Learning, Deep Learning, or Artificial Intelligence algorithms.

Preferred Qualifications
• Ph.D. in Computer Science, Engineering, Information Systems, Physics or Mathematics discipline.
• Experience in full stack software development using Python, Scala, Java, RESTful API, Apache, Spark, Kafka, Micro-service etc., and successful deployment of capabilities in AWS Cloud computing environments.
• Experience with the full AWS stack and distributed Big Data technologies such as Hadoop, Hive, or Cloudera.
• Experience in Continuous... Integration/Continuous Development, Test Automation, Build Automation, and Test-Driven Development to enable the rapid delivery of working code utilizing Jenkins, Maven, Nexus, Chef, Terraform, Ruby, Git, or Docker in cloud computing environments
• Experience with Tensorflow, R, Perl, JavaScript, or Shell.
This is a full time, permanent position offering high compensation, guaranteed bonus, 401K matching, profit sharing, and many more perks!

I look forward to working with you!

Boyd Kelly
www.libertyjobs.com
484 567 2099
bk@libertyjobs.com
http://www.libertyjobs.com/boyd/jobs
http://www.linkedin.com/in/boydakelly","Liberty Personnel Services, Inc.","Philadelphia, PA",$83.9k–172k,Machine Learning ML Artificial Intelligence AI Engineer
143.0,"Ruvivo is changing the way people find jobs and the way employers find the awesome people they need to be great.

We’re looking for bright minds that want to create a better marketplace for jobs for the future. In the days of spending more time with your desk than your spouse - you have to make sure you’re making the right decision.

We want to make that experience for you (the candidate). We help the top companies find the best people who are pieces to the puzzle by learning more about you to make sure you get the job that suits your personality the most!

Come help make people’s lives better at Ruvivo.

Whom We Are Looking For:

Aspiring Software Engineers in either Design, Front End Development, Backend Development, Data Engineering, and/or Data Science

What we’re looking for:
• Brilliant, Boundary Pushing People
• Enthusiasm
• Motivation
• Inspiration
• Strategic thinking
• Team Building Skills

What you’ll get:
• Hands-on experience working on a cutting edge AI Platform
•... Mentorship from innovative teammates
• High energy team
• Flexible work hours
• A dynamic environment going beyond engineering
• Ability to make an impact on the companies product

Our Company:

Ruvivo is disrupting staffing with an innovative product that will change the landscape of how companies recruiting operations work worldwide. Our world-class Artificial Intelligence platform uses Machine Learning, NLP, and Recommendation Models to connect top talent with the most innovative companies in the world",Ruvivo.ai,"Dublin, CA",$77k–132k,Software Engineer Internship
202.2,"DESCRIPTION

Amazon AI is looking for a Machine Learning Engineer to join our
science team in the area of Speech and Natural Language Processing.
Our organization develops the science that drives the cloud-based AI
services of AWS. Our mission is to put the power of AI into the hands
of every developer. We seek to advance the state of the art in machine
learning to create services that delight our customers and meet
real-world business needs.

As a Machine Learning Engineer you will partner with talented
scientists and engineers to design, train, test, and deploy machine
learning models. You will contribute to innovative features, improve
our services based on customer requirements and help maintain a highly
scalable data and model management infrastructure that supports
cutting-edge research. You will be responsible for translating
business and engineering requirements into deliverables and software
products.

We are looking for candidates who thrive in an exciting,
fast-paced... environment and who have a strong personal interest in
learning, researching, and creating new technologies with high
customer impact.

Prior domain knowledge in speech, natural language processing, or
computer vision is strongly preferred; solid knowledge of fundamentals
of statistics, machine learning, and deep learning is
required. Candidates should possess strong software engineering
skills and several years of industry experience.

BASIC QUALIFICATIONS
· Master’s Computer Science (or another quantitative field)
· 3+ years of practical experience
· Algorithm and model development experience for large-scale applications
· Excellent programming skills (C/C++, python, Unix)
· Practical experience in AI, Machine Learning/Deep Learning

PREFERRED QUALIFICATIONS
· Prior experience in speech, natural language processing, computer vision or related area
· Familiarity with AWS infrastructure
· Experience with large-scale distributed systems or high-performance computing

BASIC QUALIFICATIONS

· Master’s Computer Science (or another quantitative field)
· 3+ years of practical experience
· Algorithm and model development experience for large-scale applications
· Excellent programming skills (C/C++, python, Unix)
· Practical experience in AI, Machine Learning/Deep Learning

PREFERRED QUALIFICATIONS

· Prior experience in speech, natural language processing, computer vision or related area
· Familiarity with AWS infrastructure
· Experience with large-scale distributed systems or high-performance computing

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation",Amazon,"Seattle, WA",$86.2k–232k,Amazon AI ML Engineer
173.1,"Comau LLC is now creating a new team focused on Digital Manufacturing. For this reason we are looking for a Software Engineer, passionate for Artificial Intelligence (AI), Robotics, Cloud, IoT technologies willing to challenge him/herself with the next generation of intelligent machines that will drive the digital revolution.

Take ownership. Are you ready for a challenge?

In this role the ideal candidate will act as a network and think innovatively while executing the following responsibilities:
• Develop software for IoT, Artificial Intelligence and Machine Learning applications
• Integrate hardware/sensors and develop software to manage IoT/Industry 4.0 applications
• Configuring, coding, developing, and documenting software specifications throughout the project life cycle
• Collaborate/coordinate the work with start-ups and other digital companies
• Direct research on emerging trends//solutions/standards in Automation and IoT/Industry 4.0
• Work in strict collaboration with... universities and students
• Other duties as required

Reports to: Head of Digitial Product Management

This role is best suited for a candidate that possess the following qualifications:

Required:
• Masters degree in Computer Science, Computer Engineering or related technical fields
• Experience in programming in one or more of these languages: Java, Python, C, C++, C#, Lua, etc
• Expertise in code debugging, knowledge of algorithms and the ability to understand and integrate state of the art libraries and frameworks into your work are important skills we value
• Best practices of code development: testing, reviews and design documentation
• Knowloedge of Linux and Windows operating systems

Preferred:
• PhD in Computer Science, Computer Engineering or related technical fields
• 3 or more years of work experience in similar field
• Robotics and Industrial Automation knowledge/experience
• Experience with CUDA, cuDNN -- and GP-GPU programming
• Advanced skill levels with deep learning and machine learing algorithms, open-source frameworks (e.g Caffe, Torch, TensorFlow, JetPack) and applications
• Experience with common data science toolkits, such as Matlab, is highly desirable
• Experience with Big Data and Cloud concepts and tools (e.g. Hadoop, MapReduce, Impala, Cassandra, MongoDB)
• Experience with common data science toolkits, such as Matlab
• Experience with Agile methodologies (SCRUM, Kanban)
• Contributing to open source projects

Let's Connect. A Global Spirit, a Local Presence.
Let's Work. A history rooted in excellence, a future driven by innovation.
Let's Innovate. We believe that innovation drives the industry towards excellence.

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled",Comau,"Southfield, MI",$90.6k–165k,"Software Engineer -  IoT, Artificial Intelligence, Machine Learning"
145.3,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

We are growing our teams quickly, so front end engineering talent with strong Javascript skills can add value across various teams at Argo. If you are unsure the best role for you based on our current postings or there is no role currently posted that matches your skills and experience, we encourage you to... apply to this role. We will contact you if we find a role that would be a good fit for you.

We are seeking talented front end/full stack engineers to build innovative tools and applications, whether web or native, for our autonomous vehicle platforms up and down the stack and around the ecosystem. We geek out on modern technologies such as Typescript, React and WebGL. Candidates should be proficient in modern web or frontend technologies and frameworks, have a solid understanding of cloud infrastructure, and, above all, a passion for creating the best products.

What We’re Looking For
• Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
• Prior work in front end software development
• Strong familiarity with HTML5, JavaScript, CSS3 and Java or Python
• Familiarity with Javascript libraries/frameworks such as Angular, React, or Vue is preferred
• Experience with WebGL or JavaScript 3D libraries (d3) also a plus
• Good communication skills are required
At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

At Argo AI, You Can Expect Stellar Perks To Support Your Best Self

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge.
• High-quality individual and family health, dental, and vision insurance
• Competitive compensation packages
• Employer-matched 401(k) retirement plan
• Paid parental leave
• Unlimited vacation
• Daily catered lunches and snacks
• Free onsite or adjacent parking
• Commuter reimbursement
• Fitness reimbursement
• Professional development reimbursement
Argo AI is a LinkedIn Top 50 Startup",Argo AI,"Princeton, NJ",$83.8k–123k,"Software Engineer, Front End"
