avg_salary,body,company,location,salary,title
,"About Point72

Point72 Asset Management is a global private investment asset management company managing the assets of its founder, Steven A. Cohen, and employees. The firm focuses primarily on discretionary long/short equity investing and makes significant quantitative and macro investments. It is headquartered in Stamford, Connecticut, maintains offices in Tokyo, Hong Kong, Singapore, London, Boston, and New York.

If you want to join a world-class investment management organization that operates in a fast-paced, dynamic environment and rewards talent with recognition and increased responsibility, then this is the right opportunity for you.

Job Description and Responsibilities

As the Data Scientist / Statistician / Quantitative Analyst on a discretionary investment team, you will be a cornerstone member collaborating closely with the team’s portfolio manager, data engineers, and investment analysts to test research hypotheses and build forecasting models that power our... differentiated and innovative investment strategy within Point72’s premier Discretionary Long / Short Business.

You will be responsible for:
• Testing research hypotheses and assumptions of the portfolio manager and investment analysts by designing methodology and writing necessary code to perform backtesting, cross-validation, event studies, Bayesian data analysis, etc.
• Testing and identifying the most predictive and robust statistical, machine learning, and deep learning methods to forecast factors, features, metrics, drivers, etc. relevant to the portfolio manager and investment analysts in making investment decisions
• Helping to select relevant data sets with guidance from and in collaboration with the portfolio manager and investment analysts
• Working closely with the team’s data engineer/systems developer to help specify best sources, format, and delivery mechanism of data
• Writing efficient, modular, and dependable code, packages, libraries, and scripts
• Documenting all work extensively and training teammates on the use of work products (e.g., custom Python libraries or R packages)
• Working closely with the team’s data engineer/systems developer and the portfolio manager to design research (e.g., backtesting software) and production (e.g., trade file creation) processes
• Collaborating regularly with the firm’s “Big Data” group and other firm resources
• Staying abreast of new research in statistics, machine learning, and deep learning

Minimum Qualifications
• Expert in statistics (particularly time-series analysis and forecasting) and/or machine learning - while not required, the most qualified candidates will likely have a doctoral-level or masters-level knowledge of statistics and especially of Bayesian statistics or machine learning methods especially supervised machine learning techniques
• Have strong programming skills in at least one of the following: Python, R, or C++
• Have 1+ years of experience with Stan, PyMC, Edward, or equivalent probabilistic programming language
• Hold an advanced degree in quantitative discipline (or 6+ years of full-time work experience using advanced statistical analysis)
• Have 3+ years of working experience in a role that requires advanced statistical analysis
• Strong written and verbal communication skills",Point72,"New York, NY",,Point72 Financials Data Scientist
196.0,"About Us!

At Maven Wave, we are relentless in hiring the industry’s top talent. Each employee is hand-picked not only for their skills, but for their personality and broad expertise. We are looking for this rare combination of talent that sets us apart in the industry.

Founded in 2008, Maven Wave has experienced rapid growth. We combine the experience and knowledge of a management consulting firm with the innovation and technology expertise of a cloud services firm, providing a truly unique work environment. Employees have the opportunity to gain invaluable experience and make a significant impact on the business outcomes of our clients and our company.

Over the past years, Maven Wave has received the following awards and accolades:
• Google Cloud North America Services Partner of the Year, 2018
• #21 Best Workplaces in Chicago, FORTUNE, 2018
• Great Place To Work Certification, Great Place to Work, 2017 & 2018
• Fast Fifty, Crain's Chicago Business, 2014, 2015, 2016, 2017, 2018
•... 101 Best and Brightest Companies to Work For, National Association for Business Resources (NABR), 2014, 2015, 2016, 2017, 2018
• Top Google Cloud Partner, Clutch, 2017
• Fastest Growing Consulting Firms in North America (#11, #37), Consulting Magazine, 2016, 2017
• Top IT Services Companies, Clutch, 2015
• Google Global Rising Star Partner of the Year 2015

Maven Wave, Google, and YOU: help drive and deliver business results with data-based insights.

We are looking for a Data Scientist who will utilize their analytical, statistical, and programming skills to collect, analyze, and interpret large data sets. The ideal candidate will have the ability to use this information to develop data-driven solutions to difficult business challenges.

Responsibilities:
• Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
• Assist in Data Collection for the purposes of Data Science operations like Machine Learning.
• Assess the effectiveness and accuracy of new data sources and data gathering techniques.
• Develop custom data models and algorithms to apply to data sets.
• Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes.
• Assess Model accuracy using common metrics (AUC, F1 ...) and explain results to a broader audience
• Coordinate with different functional teams to implement models and monitor outcomes.
• Develop processes and tools to monitor and analyze model performance and data accuracy.

Qualifications:
• 5-7 years of experience manipulating data sets and building statistical models.
• Strong problem solving skills with an emphasis on explainability
• Experience using data science computer languages (R, Python) to manipulate data and draw insights from large data sets.
• Experience working with and creating data architectures.
• Knowledge of a variety of machine learning techniques (clustering, decision tree learning, neural networks, etc.) and their real-world advantages/drawbacks.
• Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
• Excellent written and verbal communication skills for coordinating across teams.
• A drive to learn and master new technologies and techniques.
• Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools:
• Coding knowledge and experience with several languages: Python, C, Java, JavaScript, etc.
• Experience with Cloud Computing especially with GCP, AWS
• Working knowledge of using Jupyter notebooks
• Knowledge and experience in statistical and data mining techniques
• Experience querying databases and using SQL
• Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.
• Experience analyzing 1 or more machine learning platforms: H2O, DataRobot, Dataiku, Databricks
• Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
• Experience visualizing/presenting data for stakeholders using: Tableau, qlikview, D3, bokeh

Check out our Apps and Data Team",Maven Wave Partners,"New York, NY (+2 others)",$109k–174k,Senior Data Scientist
202.5,"Title: Data Science Manager
Department: Data & Analytics Services
Location: GroupM – NY
Reports To: Senior Manager/Director Data & Analytics
_________________________________________________________________________________

About GroupM

Company Overview

GroupM is the leading global media investment management company serving as the parent to WPP media agencies including Mindshare, MEC, MediaCom, Maxus, and Essence, as well as the programmatic digital media platform, Xaxis, each global operations in their own right with leading market positions. GroupM’s primary purpose is to maximize performance of WPP’s media agencies by operating as leader and collaborator in trading, content creation, sports, digital, finance, proprietary tool development and other business-critical capabilities. GroupM’s focus is to deliver unrivaled marketplace advantage to its clients, stakeholders and people.

GroupM Data & Analytics Services is a full service analytics, data, business, and marketing... consultancy. We maximize our clients’ and agencies’ marketing ROI by providing leading edge data management tools, advanced analytics, and consulting to monitor, evaluate, and optimize media investments.

Position Overview

The Manager is expected to demonstrate the following skills/experience: hands-on skills in quantitative data management, analysis, problem solving, analytical modeling, the ability to develop/analyze business cases, research skills, excellent oral and written communication skills, client focus and the ability to support and enable teamwork, self-motivated and able to operate independently with limited guidance and direction. As a manager, the ability to train and coach the more junior team members is also important.

Responsibilities
• Develop conversion attribution model for all digital campaigns and develop measurement for customer lifetime value
• Provide data & analytics expertise utilizing data management, technology and modeling (such as market mix modeling and digital attribution modeling) to address client business issues regarding advertising, media, competitive impacts and new products
• Analyze data and generate visualizations and insights for use in client presentations
• Extract, analyze, and synthesize data from a variety of sources to measure and report on online and offline customer behavior
• Have experience with a wide range of digital analytics tools including: Google AdWords, DS3, Digital Attribution tools, Adobe Reports & Analytics, Java script page tagging, pixeling, etc.
• Position acts as subject matter expert by providing advice to management, clients and business partners on the effective use of analytical methodologies and industry developments, particularly those related to online acquisition measurement, marketing attribution, and competitive insight
• Drive acquisition analytic strategy to help business partners achieve volume, usage, and profitability goals
• Provide ongoing analytical support for multiple digital channels potentially including Paid Search, SEO, Site Experience Testing, Offline mail to Digital, Display, Email, Social
• Create insights for optimization and scaling of digital campaigns including Paid Search, Display, Email, Social Media, and Mobile
• Assist in audience targeting and re-targeting initiatives through digital channels
• Develop econometric modeling and simulations/forecasts applied to marketing mix optimization, campaign segmentation, pricing optimization and customer lifetime value analyses to support client engagements
• Utilize client and syndicated data sources, technical and analytical tools to retrieve, manage and analyze various kinds of data
• Build forecasts and budgets based on historical data as part of the media planning process
• Act as primary day-to-day contact on insights and analytics to digital and traditional media managers and clients : develop business requirements, collect and analyze data, present results
• Manage project timelines and deliverable schedules and share concerns about deliverables, timelines, and issues with project managers and directors
• Manage and mentor analysts on the projects to ensure excellence and professional development
Requirements
• Bachelor’s degree required. An MBA, MS degree in Analytics, Statistics, Economics, or Applied Math is preferred.
• 4+ years related work experience
• Extensive knowledge of digital ecosystem (i.e. ad servers, attribution, tagging, ad verification) and traditional advertising
• Strong analytical skills; ability to analyze raw data, draw conclusions, and develop actionable recommendations using analytical, statistical and econometric modeling techniques.
• Strong interpersonal and communication skills
• Fluency in R, Python, SAS, SPSS, or any other advanced analytics software package
• Strong skills in SQL and proven experience working with at least one of the major databases platforms (SQLServer, Oracle, DB2, MySQL, Sybase, or Postgres)
• Understanding of digital/media/marketing data sources and metrics preferred: Digital (e.g. Web, Social, Display, Search etc.); Media (e.g. buying models, CPU, Impressions, GRP); Measurement analytics, Quantitative business measures (Ad stock, ROI, Churn, etc.); Statistics (Correlations, sample sizing, etc.)
• Prior experience customer level analytic techniques including attribution modelling, customer lifetime value using statistical methods (i.e. logistic regression, experimental design, and split test)
• Knowledge of visualization techniques for data analysis and presentation
• Experience in working with, managing and mentoring teams strongly preferred
• Ability to handle multiple assignments and meet tight deadlines
Discover more about GroupM at www.groupm.com.
Follow @GroupMWorldwide on Twitter
Follow GroupM on LinkedIn - https://www.linkedin.com/company/groupm",Catalyst,"New York, NY",$95.5k–214k,Data Science Manager
166.5,"About Rent the Runway:
Recently named #9 on CNBC’s Disruptor 50 list for 2018, Rent the Runway is transforming the $2.4 trillion global fashion industry by introducing clothing rental as a utility for women. We have pioneered the closet in the cloud and believe that every person globally will soon have a subscription to fashion. Since our launch in late 2009, the company has raised more than $210 million from top-tier investors and built one of the most beloved brands on earth. We are proud to be both a profitable and high-growth business, with a loyal 9 million members who believe that rental is the future.
Our 1200+ employees have a revolutionary spirit that permeates our culture. We’ve built proprietary technology, a one-of-a-kind reverse logistics operation, stores of the future, a viral brand, relationships with hundreds of fashion brands - and we are obsessed with continuing to game change our customer experience.
We are also trying to revolutionize entrepreneurship itself ... proving that diverse teams produce outsized impact. The Rent the Runway Foundation, which our two co-founders launched together in 2015, helps thousands of female entrepreneurs build and scale their own businesses with the mission of increasing the number of high growth women-led companies.
About the Position:
Rent the Runway has a complex data ecosystem that spans web and infrastructure logs, transactions and recurring subscription behavior, and tracking each inventory unit and throughput of our home grown reverse logistics rental operations.
Data systems power critical business decisions - from inventory assortment to operational efficacy, from marketing actions to personalized website features and customer experience enhancements - and we want to scale the data science function across all these vectors.
In this role, you would:
Mine the data ecosystem & find fruitful signals
Develop and deploy performant algorithms powering applications
Examples of applications include consumer-facing recommendation engines, inventory allocation systems, and internal apps for inventory buying and customer experience

Do bleeding-edge work including optimizing how products fit customers (unsolved as of yet), using AI techniques for inventory buying, and real-time streaming/model computations.
You should have:
Strong academic background in Computer Science, Mathematics, Physics or a related quantitative/engineering field
Experience developing software or data products, particularly in Python, our go-to language.
We also use packages like R for modeling efforts. Java is main language for our back-end systems.

Passion for data and its ability to drive serious business impact
Ability to work independently and take responsibility in a function that is growing in strength but is also core to the company’s growth",Rent the Runway,"New York, NY",$92k–149k,Data Scientist
196.0,"You will join the Data Science (DS) team in our New York or Reno office, assisting our ambitious and mission-critical goal of enhancing our models for detecting intent signals from companies all across the world by analyzing, interpreting, and model upon Bombora’s significant reserves of B2B intent data. You will directly contribute to our efforts extract knowledge from web content with use of NLU models. You will implement these models within our analytics libraries. You will have fun (or we really hope you do).

What you'll do:

Lead content-knowledge modeling endeavors at Bombora, responsible for model performance, delivery and impact.
Perform research, analysis and modeling in NLU for extracting conceptual structure from human language contained in web content our system collects.
Implement models, algorithms and machine learning operations, leveraging Apache Spark and PyTorch and other ML libraries.
Recruit, interview, organize and maintain a team of data scientist interns, to... contribute to NLP modeling endeavors.
Employ test-driven development, performance benchmarking, rapid release schedule, and continuous integration.
Evangelize Bombora DS, both internally across company and to customers, industry leaders, and the general business community.
Participate in daily stand-ups, story planning, reviews, retrospectives, and the occasional outing to nearby local cuisine and / or culture.

What you bring to the table:

Education: M.S. / Ph.D. in data science, computer science, physics, electrical engineering, applied mathematics, or related degree
Probability + Statistics: solid fundamentals across the mathematics that allows us to interpret the world, empirically. Against all else, these should be the concepts upon which you always rely.
ML+NLP: solid + professional experience (2+ years) in machine learning applications in natural language processing in both classical and deep learning approaches.
Fluency: In Python, Matlab, or Scala or perhaps a few other languages, (we like Scala, R and Julia).
Agile-minded: fan of TDD and agile methodologies (we're a Kanban team)
Knowledge:

Graphical Theory + Inference: knowledge and experience with common graphical models, e.g. HMM, markov random field, and bayesian network.
Data wrangler: Passionate about data and the ability to leverage data to understand systems.
Algorithms / Data Structures: Design patterns, efficiency, using the right abstraction for the task.
Functional Programming: filters and maps, currying and partial evaluation, group-by and reduce-by, oh my!
Bonus points for experience in:

Data visualization: IPython, matplotlib, D3js, svg.
Graph Processing: Pregel, GraphLab, or GraphX.
Google Cloud Platform: use of GCP to support ML endeavors
Talking shop: around games of ping-pong, pool, and potentially other games that spontaneously erupt in the office.

About Bombora Data Science:

Bombora Data Science is an emergent team tasked with knowledge extraction and insight generation from Bombora's significant reserves of consumer intent data. We are passionate about understanding the complex systems we model and extracting real value from the massive data we analyze. A significant undertaking, we enjoy the challenge, and have fun with the entire Bombora team doing so.

At Bombora, we embrace diversity because it breeds innovation. Bombora is an equal opportunity employer and participates in E-Verify. Employment offers are contingent upon completion of successful background checks",Bombora,"New York, NY",$109k–174k,Senior Data Scientist
131.7,"As an insurer, we have unique insight into the flow of information through the healthcare system. Oscar’s data team is responsible for ensuring that we leverage this unique informational advantage throughout our organization. From disease modeling to risk management to provider contracting to consumer transparency, we want to use data and analytics to change the way the healthcare system works.

Responsibilities:
• Be(come) an expert on healthcare - and apply that expertise to make the entire system better.
• Solve core business problems in systematic and data-driven ways.
• Build analytical systems to provide insight into and power all corners of our business, from financial risk and clinical operations to customer service and marketing.
• Work with other data team members, product managers and engineers to develop beautiful and data-driven tools to help our members understand and navigate the healthcare system.

About you:
• You are passionate about breaking down and understanding... complex systems.
• You are a strong critical thinker who thrives working with both technical and non-technical people.
• You aren’t afraid of messy data, and excel at structuring and building analytical systems.
• You know how to get things done in a modern data science stack - you have strong SQL skills, experience with data wrangling and script writing (we primarily use Python/pandas) and an appreciation for beautiful data visualization (we’ve mostly been using D3, Seaborn and Looker).
• You see data science as a powerful tool to get things done rather than as an end in itself.
• You get excited about taking ownership of problems and solving them in a fast-paced and scrappy environment.

Most data scientists at Oscar have a strong analytical background from a top university, a few years of experience in industries such as finance or consulting, and/or an advanced degree in a quantitative field. That being said, we have no hard criteria in terms of prior experience - we are looking for the most talented and productive people we can find to join us and help change healthcare.

At Oscar, being an Equal Opportunity Employer means more than upholding discrimination-free hiring practices. It means that we work to cultivate an environment where exceptional people can be their most authentic selves and find both belonging and support. We're on a mission to change healthcare -- an experience made whole by your unique background and perspectives.

Oscar applicants are considered solely based on their qualifications, without regard to applicant’s disability or need for accommodation. Any Oscar applicant who requires reasonable accommodations during the application process should contact the Oscar Benefits Team (accommodations@hioscar.com) to make the need for an accommodation known.

Pay Transparency Policy: Oscar's Pay Transparency Policy ensures that you won't be discharged or discriminated against based on whether you've inquired about, discussed, or disclosed your pay. Read the full policy here",Oscar,"New York, NY",$69.7k–124k,Data Science - Research
248.5,"We are looking for a Director of Data Science interested in solving one of the world's largest problems: financial inclusion. Our team is doing cutting edge work in the field of Data Science and Machine Learning, using unique data to give people in emerging markets access to something that they’ve never had before - credit. Our Data Scientists work directly with Credit, Engineering, and Data Analytics teams to develop and iterate models that promote our vision of financial access for a billion people in emerging markets around the world.
We leverage a unique, diverse, and deep data set, including text, network analysis, and image recognition. You’ll be surprised by the connections between our different data sources! Our Data Scientists are tasked with finding and communicating these connections to the team while integrating them into various models. If you are motivated to change the world through financial freedom and love working with people and data to achieve this mission, we want... you here at Tala.
You Will:
Lead a team of Data Scientists and structure the team for hyper-growth over the next few years
Develop and codify best practices for modeling, testing, and analysis across the team
Lead collaboration with cross functional teams to set a vision for data science and support data driven decision making with analyses and algorithm development
Translate highly technical concepts into solutions and deliverables for stakeholders and senior management
Continue to grow our Data Science team by recruiting junior data scientists to support the rapid growth of our core business and help deepen the integration of data science across the company
Leverage a unique, diverse, and deep data set to find connections across these data sources. Communicate findings to the team and integrate them into models
Own the full-cycle development of a model from ideation and training through deployment into our production environment. This might be a credit model, fraud model, marketing model, or an iteration of an existing model.
Lead monitoring framework for model performance once deployed and iterate rapidly if necessary
Contribute and share your findings and knowledge of data science and other modeling with all appropriate cross-functional teams
Partner with the Engineering to develop, test, and deploy models
You Have:
10+ years of experience in a data science role
Masters or PhD in a quantitative field
3+ years of experience hiring and managing data scientists, data analysts, and/or engineers
Expert knowledge of modern machine learning algorithms and statistical inference
Strong programming skills specifically in Python
Proven ability to tackle business problems with data science solutions in production
Bonus: Expertise in NLP, network analysis, or geospatial analysis
Bonus: Experience in building fraud, credit, or risk models
You are:
Data Science Leader: You like to manage a team of technical people and help them develop to the next level. You give direct timely feedback and can articulate a long term vision which translates to day to day work.
Problem Solver: You thrive on finding novel solutions to hard problems. These problems may have ranged from extracting a new dataset from an unexpected source, to building cohorts for customer retention analysis, or the NY Times Saturday crossword.
Communicator and Listener: You know your stuff is complicated, but can you communicate complex ideas to others in a manner that is easily understood and digestible? Can you collaborate well with your peers in growth/portfolio/customer experience? There is a large research component to the job, and this research needs to be effectively shared with the rest of the company.
Curious: You aren’t content until you understand why the features you have built have the explanatory power they do, and why they aren’t just a spurious correlation.
Opinionated (but Open-Minded): We are looking for someone to add diversity of thought to our current ensemble of data scientists.
Teammate/Partner: Trust in your team and putting the team and mission above individual highlights (with an understanding that the collection of individual highlights and performance makes the teamwork).
We strongly believe that inclusion fosters innovation and we’re proud to have a diverse team with a wide variety of backgrounds and experiences. We focus on hiring talented people regardless of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
About Tala:
Tala is the leading mobile technology and data science company committed to financial inclusion globally. Millions of people have borrowed through Tala's smartphone app, which provides instant, personalized credit to underserved customers in East Africa, Southeast Asia, and Latin America. Tala is backed by leading venture and impact investors including PayPal, Revolution Growth, IVP, and Lowercase Capital. Tala is headquartered in Santa Monica with additional offices in Nairobi, Manila, Dar Es Salaam, Mexico City, and Bangalore",Tala,"Santa Monica, CA",$133k–231k,"Director, Data Science"
,"About this job

Compensation: $10k - 30k
Location options: Remote

Technologies

python, sql, hadoop

Job description

Data Science Course Mentor
• Mentorship
• Remote
• Part time

Who We Are

Thinkful is a new type of school that brings high-growth tech careers to ambitious people everywhere. The company provides 1-on-1 learning through its network of industry experts, hiring partners, and online platform to deliver a structured and flexible education. Thinkful offers programs in web development and data science, with in-person communities in up-and-coming tech hubs around the U.S.

About the Role

Thinkful’s Flexible Data Science course pairs personalized mentorship with a curriculum tailored to launch aspiring data scientists’ careers. Join us in helping motivated learners get to those aha! moments. As a Flexible Data Science Course Mentor, you will help your student(s) master everything from fundamental statistics to building a machine learning model in their domain of... choice.

Responsibilities
• Motivate & foster best practices with your student(s) as they work to build project management skills, a strong portfolio, and the confidence to network and interview for jobs.
• Work with Program Managers to provide detailed feedback on student success, including struggles or technical mastery issues.
• Meet one-on-one with your student(s) in hour-long sessions, held twice per week.

Requirements
• Minimum of 1 year professional experience as a Data Scientist or demonstrated expertise with data visualizations and machine learning at an industry level
• Proficiency in SQL, Python
• Professional experience with Hadoop and Spark a plus
• Excellent written and verbal communication
• High level of empathy and people management skills
• Must have a reliable, high-speed Internet connection

Benefits
• This is a part-time role (10-25 hours a week)
• Fully remote position, with the option to work evenings and weekends in person in 22 US cities
• Community of 500+ like-minded Educators looking to impact others and keep their skills sharp
• Full access to all of Thinkful Courses for your continued learning
• Grow as an Educator

Apply on our website:
https://hire.withgoogle.com/public/jobs/thinkfulcom/view/P_AAAAAAEAAADC9Bx7fyGYVv",Thinkful Inc.,"New York, NY (+13 others)",,Data Science Course Mentor
,"Position Outline
As a Senior Data Scientist in the Engagement Mission, you will build data products that drive the way in which technology plays a more meaningful role in fostering connections between our members and the things that make them happier & more successful.
You will work closely with engineers, analysts, product managers and designers to evolve WeWork’s member experience by focusing on creating intelligent environments and connected, consciously-engineered communities in all of our spaces.
The ideal person for this role is highly analytical, feels comfortable bringing structure to complex systems, is passionate about generating hypotheses for business problems, excels at delivering actionable insights, and sees data science as a powerful tool to impact the business through data products rather than as an end in itself.
Responsibilities
Work with Product & Engineering teams to identify and prioritize data science opportunities.
Build analytical systems that use predictive... modeling, recommendation systems, statistical inference, and optimization algorithms to infuse intelligence in products and business workflows.
Collaborate with Software Engineers to implement algorithms in production environments.
Develop next-generation prediction and optimization algorithms where existing ones either fall short or are inadequate.
Requirements
5+ years of hands-on experience building data products powered by machine learning and/or optimization algorithms in non-academic environments.
Ability to break down and understand complex business problems, define a solution and implement it using advanced quantitative methods.
Meaningful experience with and deep technical understanding of statistical analysis, machine learning (classification, regression, unsupervised, reinforced, etc.), predictive modeling, and optimization algorithms.
Strong programming skills with an emphasis on libraries for cleaning, exploring and visualizing data.
Strong oral and written communication skills, especially around analytical concepts and methods.
Strong work ethic and intellectual curiosity.
Masters or Doctoral degree in a quantitative field (e.g., mathematics, computer science, physics, economics, engineering, operations research, quantitative social science).
Nice To Have
Experience in Recommendation Systems, Bayesian Inference or NLP

WeWork Technology is bridging the gap between physical and digital platforms, providing a delightful, flawless & powerful experience for members and employees. We build software and hardware that enables our members to connect with each other and the space around them like never before.
We augment our community and culture teams through the tools we build. We believe there’s a macro shift toward a new way of working—one focused on a movement towards meaning and purpose. WeWork Technology is proud to be shaping this movement.
We are a team of passionate, fearless and collaborative problem-solvers distributed globally with one goal in mind - to humanize technology across the world.
WeWork is an equal opportunity employer and value diversity in our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status",WeWork Technology,"New York, NY",,Data Scientist – Engagement
,"Princeton University

Schmidt Data X Project. Princeton seeks six Data Scientists, in three-year term positions, to create and improve data-analysis software to operate at large scale, leading to faster discovery, wider impact, and greater continuity. Data Scientists will be part of larger research team composed of faculty, post-doctoral researchers, graduate students (two data scientists per area). The Data Scientists will report to lead faculty members for each project.
Responsibilities:
The three targeted areas of research (Catalysis Initiative, Biomedical Data Science Initiative, Ctr for Info Tech. Policy) cut across a range of departments and interdisciplinary institutes on campus, maximizing the reach of the Data Scientists.
• Biomedical Data Science: The biomedical data science initiative is spearheaded by the Dept of Computer Science, with strong connections to the Lewis-Sigler Institute for Integrative Genomics, Princeton Neuroscience Institute, and several other engineering... departments. Analyzing biomedical data at scale remains challenging, requiring new algorithms, software-analysis pipelines, standard interfaces, protection of sensitive user data, and better ways to leverage public and private cloud computing resources.
Specific responsibilities of the two Data Scientists in this group include a combination of the following:
Develop novel algorithms, machine learning approaches, and statistical techniques, and apply these methods to large repositories of biomedical datasets.
Develop robust, scalable and user-friendly software packages implementing novel methodology for use by external biomedical researchers.
Implement a shared infrastructure to facilitate seamless access to massive datasets, including analysis pipelines to standardize and normalize large public/private data sets.
Develop interfaces and virtual machines to access and analyze data on public and private cloud computing platforms.
While the specific responsibilities will vary by research project, all Data Scientists will create opportunities to educate, train, convene, and support a broad community of researchers on campus in how to best leverage data science in their research and teaching. They will also contribute to new graduate-level courses on data science as well as mini courses, workshops, and office hours. In all three areas, the Data Scientists must demonstrate expertise in researching, designing, and implementing algorithms and techniques to exploit the connections between data analysis/machine learning and the fundamental research questions explored by each group.
Qualifications:
• PhD required in computer science, data/computational science, or related disciplinary field or equivalent combination of educational training and relevant experience; advanced degree in disciplinary field (chemistry, life sciences, engineering, social sciences) strongly preferred
• 5 - 9+ years working in data analysis/scientific computing role required
• Knowledge of mathematical modeling and computational methods
• Demonstrated experience applying AI and ML concepts and tools to research questions and projects, including modeling and simulation work
• Strong coding and algorithm prototyping skills, as well as the ability to explain and document this work in accessible ways; expert knowledge of general purpose, dynamically typed object-oriented language such as Ruby or Python
• Proficiency in SQL and database design and building data-driven web applications
• Experience excelling in a highlight collaborative, multi-disciplinary research environment
• Experience determining strategy and executing interdisciplinary projects strongly preferred
• Experience as a Principal Investigator is preferred.
• Demonstrated innovative technical achievements and/or extensive managerial experience preferred

Immediate openings for qualified candidates. Use this link to apply: https://www.princeton.edu/acad-positions/position/10661. These positions are subject to the University's background check policy.

PI109572740",Princeton University,"Princeton, NJ",,Data Scientists in Biomedical Data Science - Schmidt Data X Project
261.5,"Our Senior Director of Data Science will lead our Data Analytics & Science team to provide our developer partners and internal teams the best data & tooling services offered for the mobile games market. Here you'll join a team that's fully committed to our developer partners in supporting their games with first-class services. You'll continue to cultivate a thriving environment through communication and excellence across teams and with clients. In this role, you'll play a critical strategic part in shaping the future of Tilting Point and the future of our developer partners from around the world.

Your Future at TPM
• Manage our Data Science & Analytics team, identify our needs and reinforce/build if necessary
• Collaborate with all our internal teams for providing them support in analytics and tools
• Build and help support our game teams for analyzing our player behaviors and build new solutions to grow retention and monetization through live ops technology
• Interact on a daily... basis with our Engineering teams to make sure the data is prepared and presented in the most efficient way
• Work closely with our Growth Marketing team to consistently upgrade and enhance our UA Tech.
• Help Tilting Point becoming a beacon of Data Science excellence on the mobile apps market.

Your XP & Skills
• Positive attitude, passion for games, and a love for problem solving.
• Previous experience in mobile gaming is mandatory
• 7+ years of mobile experience with mixed data sets and approaches
• 4+ years experience in building, managing and leading a high-performing data science team
• Excellent communication skills to work with internal and external teams
• Experience with international markets, growth marketing a plus
• Proficiency in a programming language used for data science (R/Python), know Spark language, SQL and have experience with data warehousing systems on AWS
• Masters degree in a quantitative or computational field (ie, Math, Statistics, Computer Science, Physics or an emphasis in quantitative methods or business analytics etc.) ideally with a background in testing and modeling.
• Excited to work in a lean, small team environment working with the world's leading developers.

Interested? We would love to hear from you. Just send us your resume and cover letter below (and tell us about your passion for mobile and/or free-to-play games!)

Direct applicants only - No agencies/headhunters please. This role is not eligible for remote location or work from home at this time.

Tilting Point provides equal employment opportunity to all individuals regardless of their race, color, creed, religion, gender, age, sexual orientation, national origin, disability, veteran status, or any other characteristic protected by state, federal, or local law. Discrimination of any type will not be tolerated. This policy applies to all terms and conditions of employment, including recruiting, hiring, promotion, termination, time off, and compensation",Tilting Point,"New York, NY",$124k–275k,Senior Director of Data Science
