avg_salary,body,company,location,salary,title
245.0,"M3 is a global and diversified technology company that is ranked by Forbes as one of the top 5 fastest growing innovative companies in the world in 2018. Through our award-winning digital platform, MDLinx.com, we provide healthcare professionals with the clinical education, training, research, and career opportunities they need to succeed. Our mission is to reduce healthcare costs and improve the quality of healthcare delivered worldwide.

Founded nearly 20 years ago, M3 now operates in over 10 countries and has grown to more than 4,000 employees globally and is publicly traded on the Tokyo Stock Exchange (TSE). Due to growth and expansion, we are hiring for an Associate Director of Digital Marketing to drive our multi-channel marketing initiatives in 2019.

US: We are a professional destination portal providing news and research content for our users in the healthcare industry. We are well-established in our market with a loyal following, high quality offerings, and over 15 years of... experience and history in the digital space. We have offices around the world and are growing our NYC presence now.

YOU: Your mission is to conceive and plan marketing strategies and execute tactics that drive membership engagement, including acquisition and retention. You will collaborate with members of Marketing, Product, Editorial, and Client Services teams to build multi-channel marketing campaigns that will drive traffic and develop our HCP audience. You are a creative thinker and a self-starter, comfortable with driving your own tasks from start to finish. You will approach your campaigns in a data-driven and analytical manner, but also have a track record of contributing innovative ideas to grow subscription and membership-based businesses. You have a start-up attitude, you get things done in a fast-paced environment, you are focused on excellence in implementation, you can take a step back and see the big picture, and you have an attitude to do whatever it takes to deliver results.

You will:
• Partner with the Marketing Director and work collaboratively across departments integrating editorial, product and technical considerations to define and execute marketing campaigns to achieve business objectives.
• Utilize the available data and develop tactical plans for user acquisition and activation.
• Create and execute A/B and multi-variate testing scenarios to optimize the marketing mix and drive user engagement.
• Ensure report accuracy, subscriber sources, systems performance or functional enhancements to improve results or reduce cost.
• Capture membership engagement KPIs and analyze trends over time
• Perform deep dive analysis into specific KPIs to understand the underlying influences
• Develop dashboards to track marketing effectiveness and user flow/site performance
• Perform analysis and submit recommendations to improve response rates
• Understand and track user activity trends, identify opportunity /risk areas
• Track, report, and analyze campaigns, landing pages, creative tests, incorporate learnings into future campaigns
• Bachelor’s degree or equivalent work experience required
• 4 - 6 years of digital marketing experience in subscription or membership marketing. Professional and/or HCP audience experience preferred
• Advanced Excel experience required including Pivot Tables, VLOOKUPs, SUMIFs, etc.
• Experience with the Google suite of analytics products including but not limited to Google Analytics, Google Adwords, Data Studio, Tag Manager, and Sheets
• SEM campaign building, testing, reporting
• Social Media campaign building, targeting, reporting. (Sprout, Hootsuite)
• Deep understanding of the use of digital marketing tools to design, build, and execute drip campaigns, multi-step automated email delivery, highly targeted and personalized campaigns based on content preference.
• List management, segmentation, targeting to build personalized, effective multi-channel campaigns, maximize engagement, and keep opt-outs under tight control.
• Demonstrable success with membership marketing campaigns.
• Campaign deployment experience for testing, design, deployment, and subsequent reporting (including email, social, and other channels).
• Must be a hands-on team member and operate with a start-up mentality. Excellent analytical skills.
• Excellent command of English – written and verbal
• Organized and detail oriented with an ability to transform concepts into actionable plans.
• Self-motivated and able to work efficiently in a fast-paced environment while adhering to project timelines

A career opportunity with M3 USA offers competitive wages, and benefits such as:
• Health and Dental
• Life, Accident and Disability Insurance
• Prescription Plan
• Flexible Spending Account
• 401k Plan and Match
• Paid Holidays and Vacation
• Sick Days and Personal Days",M3 USA,"New York, NY",$131k–228k,Associate Director of Digital Marketing
137.3,"The Digital Producer will join a team of 60 purpose-driven staff members in a friendly, focused,

fast-paced entrepreneurial office environment. Our Client

is the largest collegiate leadership honor society in the United States, with over 600 chapters and more than a million members, who collectively have completed over 282,000 hours of community service. Our client is looking for a Digital Producer to

supervise all technical aspects of the organizations digital experiences. This role facilitates the

translation of creative and campaign strategies into engaging digital experiences. The Digital

Producer will work with members of the content, visual design, and development teams to find and execute solutions for our client's marketing efforts.

This position demands an in-depth knowledge of our client's business objectives, emerging digital strategies, and has a rich background in the digital marketing industry to deliver effective integrated campaign recommendations. This person... plays a key role in the approach to digital initiatives including website development, digital acquisition and nurturing programs. Additionally they will play a role in developing marketing automation platforms, data integration best practices,

as well as making recommendations regarding emerging digital technologies.

This is a critical area for our client and an area with significant opportunity to connect multiple

channels to all other aspects of the business. They will also drive growth opportunities serving as

an integral point of integration between strategy; development and delivery. A successful team

member will demonstrate the ability to deliver complex digital campaign elements through the

management of technical creative, development resources, and analytical reporting.

The ability to communicate effectively with people in all areas of the organization is paramount.

The successful candidate thrives on multitasking and being at the center of strategy and

execution. The candidate level of interpersonal communication is critical to their success.

The Digital Producer reports to the Vice President of Marketing.

Primary Responsibilities

● Develop roadmap and strategy for campaign plans and digital channel execution.

● Spearhead the departmental development, communication and implementation of

effective growth strategies and processes.

● Responsible for campaign structural development in conclusion with teams across a

variety of digital platforms.

● Drive and implement the framework for approved marketing initiatives ensuring

appropriate project management and resolution/timely escalation of conflicting priorities.

● Accountable for operational and quality excellence across engagement multiple

marketing channels (web, social, and e-mail) for all relevant projects or campaigns.

Passionately defends the quality bar, and institutes all appropriate processes, from

vendor selection to campaign development and release management processes.

● Partner with marketing resources including our client's technical team to scope and assess

build/buy on technical solutions to land complex, multi-channel engagements in a

sustainable manner (e.g., web authoring, email, app development, and publishing tools;

cross-channel platform investments).

● Represent the marketing organization with internal clients, new revenue opportunities

and partners.

● Enhance and/or develop, implement and enforce policies and procedures of the

organization by way of systems that will improve the overall operation and effectiveness

of our client

Requirements
Qualifications

● 4-8 years of digital production or equivalent experience required.

● Proven leader with appropriate industry experience, preferably in the advertising and/or

marketing field with high ethical standards and an a strong sense of integrity.

● Strategic visionary with sound technical skills, analytical ability, good judgment and

strong operational focus who possesses a “big picture” perspective and well versed in

systems.

● Enjoys the process of learning and the discovery of emerging solutions.

● Intelligent, articulate, and can relate to people at all levels of an organization with

excellent communication skills.

● Solid educator who is trustworthy and willing to share information and serve as a mentor.

● Track record of working independently and effectively with technical and non--technical

colleagues to successfully execute web projects in support of the company's marketing

and business development goals.

● Fluent in industry best practice tools and techniques for campaign optimization, and the

capacity to successfully prioritize and implement improvements.

● Extensive web project management skills for enterprise web presence across social",Robert Half,"Hoboken, NJ",$77.3k–120k,Digital Project Manager
74.95,"About Our Client

They are one of the world's largest youth independent football media businesses, which reaches more than 80 million fans around the world! They believe that football is the universal language and define the football agenda. It entertains, informs and celebrates football and its fans in ways they love and the places they live.

Job Description

Biddable Activation and Influencer media planning and buying:
• Responsible for all activation, optimisation and reporting, ensuring best practice across the board.
• Develop client media strategies to help define and set clear KPIs for campaigns.
• Create clear plans and presentations for clients, internal agency teams and client servicing departments detailing how a client's objectives will be met through social channels.

Client - facing responsibility:
• Liaise externally with clients, demonstrating their Media capability and communicating best practice and media strategy.
• Act as a key partner of internal Sales and... Creative teams, ensuring that best in class Media delivery is an integral part of our client projects.
• Attend and represent the team at external and internal client meetings where necessary.

Media platform relationship management:
• Support in building effective working relationships for media operations with our partners at Google / YouTube, Facebook / Instagram / Twitter and emerging social content amplification platforms.
• Arrange and attend regular catch ups with our priority partners to ensure they continue to deliver the best in class campaigns and identify potential alpha / beta trials.

Product Development & New Business:
• Keep abreast of developments in Social Media and the wider digital space.
• Help create case studies and award entries based on campaign results as appropriate.
• Contribute towards new business RFPs and pitches as required.
• Provide input into new Media product development, working closely with commercial, creative and editorial internal teams.

The Successful Applicant
• Minimum 1 years' experience in a Biddable Activation, social media planning or biddable media remit preferred.
• Influencer marketing experience preferred.
• Passionate about and engaged with the fast changing world of social media, online video, and digital marketing.
• Practical expertise in planning and delivering campaigns on Adwords, Facebook, Instagram, Twitter and Snapchat (working knowledge of YouTube and Facebook organic environments an advantage).
• Strongly numerate and comfortable manipulating data sets.
• Articulate presenter, with the ability to present to senior clients and internal agency teams. Comfortable showing what data means and how they can take action based upon it.
• Commitment to delivering first class work, and never leave a quality issue unchecked.
• Diligence and attention to detail in optimisation and reporting and all team output.
• Highly commercial - selling value, negotiation, client relationship management skills -knows how to be a trusted business advisor.

What's on Offer

Competitive base, fun working culture, limitless growth potential, full benefits and 401k match, travel opportunities",Michael Page,"New York, NY",$48.2k–53.5k,Digital Marketing Manager
81.69999999999999,"About Oden:

We are on the brink of the next industrial revolution.

Manufacturing has long been an analog world, but this is about to change. By introducing machines to the digital world, there’s a staggering opportunity for efficiency and production leaps. Oden is driving this revolution. We’re on a mission to eliminate waste in manufacturing.

We have combined industrial hardware, wireless connectivity, and big data architecture into one simple platform so all manufacturers can analyze and optimize their production, from any device. Efficiency, sustainability, and competitiveness are democratized.

Why We Do It:

We like to enable those who make things - to make more, to waste less, to serve their customers, and to thrive in a competitive world. Help enough makers, and the world can give us all the abundance we want for less cost and environmental impact. We’re on the verge of a 4th industrial revolution that begs for absolute efficiency in all factors of life. We plan to deliver... that to everyone who makes things.

You:

Team player able to operate in a dynamic work environment and lead multiple projects simultaneously, manage competing priorities and deadlines
Self-starter who actively seeks and tackles challenges
Analytical and process oriented with very strong attention to detail
Strong work ethic, sense of urgency
Solid creative thinking
Excellent oral and written communication skills
Interest in manufacturing and how things are made
The Role:

As the Demand Generation Manager, you are primarily responsible for driving quality leads that convert to sales pipeline. You define sales segments and develop and execute highly targeted account-based marketing campaigns that are account and role-based.

Your focus will also be on building executive relationship programs, supporting event communications, and email design, copy, and execution. You have experience in database management and Marketo, Salesforce, or similar systems. You are highly analytical and passionate about the minutiae – ready to dig into data to ensure audience targeting, nurturing, and impactful outcomes.

You care that no lead gets left behind, and you enjoy working hand-in-hand with sales operations and sales leadership to ensure flawless lead flow management, follow-up, and reporting. You like working with inside and field sellers, helping them sell enterprise-class software (as a service). You love working in a fast-paced, startup environment with passionate co-workers where you can drive immediate organizational impact.

Responsibilities:

Own the marketing funnel and lead management process from lead capture to follow-up to sales handover
Work collaboratively with sales and sales development teams to create high converting campaigns
Build and manage campaigns to support full lifecycle relationship marketing programs including account-based campaigns, event campaigns, webinars, and customer communications
Develop and test marketing automation strategy based on personas and industrial markets through customized landing pages, email campaigns including copy
Measure, analyze, and report campaign performance against the budget, develop reporting dashboards and provide analysis to the business
Drive best-in-class data capture and management. Provide regular database health checks, cleansing, and augmentation
Manage the database, list segmentation and lead scoring
Write all copy for emails and landing pages
Minimum Qualifications:

4+ years of hands-on experience in running lead generation across multiple channels, email marketing programs with a specific focus on account-based marketing.
Proven experience working with industry tools and marketing automation platforms including Pardot, Marketo, Eloqua, Hubspot
Hands-on experience writing both long and short form copy to help define and explain a product
Proven oral and written communication skills - able to provide samples of prior account-based marketing campaigns and writing samples
Working knowledge and experience with email design
Hands-on experience in database management, building lists, and managing segmentation
Working knowledge and experience in lead processes, email execution, reporting and analysis
Web development, design, HTML, and Javascript skills - a big plus
Experience in paid advertising and retargeting ads also a plus
Excel or Sheets power user
Tech stack experience: Salesforce, Wordpress, Google Analytics
Subject matter expert on email marketing best practices, lead funnel and CAN-SPAM and GDPR regulations
What We Offer You:

Measurable impact to the world and the chance to help real people - family businesses, entrepreneurs, engineers.
Exposure to many tech disciplines, most of which are rapidly evolving.
A bridge between the physical and cloud worlds of tech. Our platform unites big data visualizations with sensors and heavy industrial equipment.
A platform that has the potential to evolve beyond what we have envisioned now.
Scientific and transparent thinking, for everyone involved.
Backing by world leaders of both industry and tech that will ensure long-term growth and development for us",Oden Technologies,"New York, NY",$35.4k–92.6k,"Digital Marketing Manager, Demand Generation"
113.4,"This is Twigeo

Twigeo is a full-service global marketing agency with offices in Stockholm and New York. We have been delivering best-in-class digital marketing services, helping digital businesses reach targets since 2014. We are now 22 people, evenly split between women and men, we come from 12 countries and speak more than 16 languages.

Twigeo works with some of the world's most cutting edge digital companies including Spotify, Headspace, Asana, KRY, Fair.com & Strava. We help them reach and exceed targets with digital advertising efforts, marketing reporting with complete transparency, creative design, growth consultancy and much more.

The Opportunity

In your role as a digital marketing manager, you will have the opportunity to make an impact in a fast-growing team where knowledge sharing is emphasized and critical thinking is encouraged. You will work with world leading brands and products, helping them to meet and exceed their goals, by continuously testing new channels... audiences & creatives.

The job:
• Create media plans, structure, and optimize campaigns to maximize learnings and reach client goals
• Collaborate with our marketing designers to produce data driven creatives
• Stay up-to-date with new trends within performance marketing and independently learn new tools and tactics
• Spot trends and identify opportunities to continuously add business value
• Deliver weekly, monthly and quarterly reports to turn performance marketing data into meaningful insights

Who are we looking for?

We are looking for someone who is curious, hands-on, and is able to take his/her own decisions. You like numbers and you adapt to changing situations. You have the ability to listen and the will to communicate.

You must have solid experience (2+ years) within digital marketing. You’ve worked with media buying interfaces and understand digital marketing analytics tools. You are proficient in excel, pivot tables, and manipulating data. Fluency in English both spoken and written is a must.

Apply Now!

If you like what we describe above and think you are the perfect match, we encourage you to apply ASAP as we will perform rolling interviews for this position.
• Candidates must be authorized to work lawfully in the United States. Twigeo does not sponsor applicants for work visas",Twigeo,"New York, NY",$57.9k–111k,Digital Marketing Manager
95.7,"Digital Marketing Associate | New York, New York

Informa is seeking an ambitious Digital Marketing Associate to join our team in New York, New York. This role is a fantastic opportunity to kick start your career in Marketing. No day will feel the same in this fast-paced role as you will be involved in Informa’s centralized Campaign Marketing, Strategy, and Execution division. Which means, you be responsible for overseeing all aspects of inbound and outbound marketing campaigns for Manufacturing, Building and Energy Markets.

In this role you will:
• Execute and oversee successful marketing campaigns to meet webcast, content syndication, and survey goals.
• Manage all aspects of outbound email marketing campaigns, including copywriting, designing HTML, setting deployment strategies, developing QA process and tracking.
• Contribute to inbound social media marketing on brand Facebook and LinkedIn pages.
• Collaborate with sales, editorial, and project management daily to ensure... campaigns run optimally.
• Utilize measurement and analytics to deliver against expected business results and key performance targets.
• Analyze industry and competitive data. Utilize meaningful and relevant data to improve the effectiveness and efficiency of demand gen programs. 

What you'll need to succeed:
• 2-4 years’ experience in online marketing, preferably in B2B
• Solid strategic campaign management experience and organizational skills including the ability to set and drive requirements across multiple functional areas
• Self-motivated and directed person, requiring minimal supervision for successful assignment completion
• Familiarity with Eloqua or a similar ESP
• Knowledge of email and social media marketing best practices
• Experience with Dreamweaver, Adobe Photoshop, Omniture and Microsoft Office
• Bachelor of Arts or Bachelor of Science is highly preferable

Who we are:

We connect B2B marketers with millions of buyers globally

Informa Engage is Informa’s marketing services business, engaging professional, business-to-business buyers to deliver results for marketers.

It has an international audience reach, sophisticated marketing and deep knowledge of specialist Vertical markets, working across Informa’s range of niche Vertical communities including Agriculture and Aviation, Financial Services, Health & Nutrition and more.

About Informa

Our Business Intelligence Division provides the niche, sector-specific intelligence and analysis that gives customers a competitive advantage. We focus on the areas that are most valuable to customers: where intelligence can be directly integrated into their workflow and practices, and where it is predictive and prescriptive, targeted at what will happen and what actions businesses can take, rather than what has happened already.

The Division's sector focus, deep specialism, long-standing brands and investment in digital platforms and delivery sets us apart from peers. Learn more about the six verticals Business Intelligence serves within the Divisions section.

We're passionate about creating an inclusive workplace that promotes and values diversity. Companies that are diverse in age, gender identity, race, sexual orientation, physical or mental ability, ethnicity, and perspective are proven to be better companies. More importantly, creating an environment where everyone, from any background, can do their best work is the right thing to do.

What makes Informa different:
• Access to a global community of colleagues, brands and opportunities
• Competitive Benefits with 401k match
• Generous vacation days, 9 company holidays and time off to volunteer!
• Work- Life Balance
• Paid parental leave",Informa,"New York, NY",$44.7k–102k,Digital Marketing Associate
113.4,"Translate business objectives into digital strategies: building user profiles and journey maps across full Two Sigma digital ecosystem

Inject and upgrade branded experiences across all properties and digital touchpoints

Manage digital reputation programs across owned, crowd and earned channels

Impact business decisions: transform raw digital metrics into actionable business insights

Drive growth: improve discoverability of company brands and activities through SEO/M programs

Review, configure and implement outbound and lead-gen technologies that keep Two Sigma at the forefront of digital marketing

Support the company’s efforts across social, content distribution, and product marketing.

Act as primary point of contact with digital and reputation agencies for all digital marketing initiatives

What you’ll bring to the team:

Your expertise—you’re an innovative digital-native marketer with a passion for improving customer experiences online

Your people skills—you can manage... relationships and work cross-functionally, juggle many projects and partners, and earn trust from senior stakeholders.

Your energy—you believe in the power of digital communications to help protect and promote the growth of a brand.

What you’re like:

Quick-thinking, data-driven, and deeply analytical

Independent, but collaborative

Entrepreneurial and innovation-oriented

Calm and agile in a fast-paced environment

What experience you need to have:

A bachelor’s degree required

7-10 years’ proven record in delivering digital marketing strategies with proven business results

Demonstrated history of managing agency relationships and producing impressive work, experience in a highly regulated environment a plus

Direct engagement with senior leadership and/or C-suite

Strong project management and experience with from-scratch implementations and improving existing systems",Two Sigma Investments,"New York, NY",$57.9k–111k,Digital Marketing Manager
166.1,"Position Overview The KIPP Foundation Marketing team aims to support KIPP’s growth and expand KIPP’s impact by increasing awareness of our schools and amplifying the stories and voices of our families, staff, alumni and community members. The Marketing team facilitates KIPP regional recruiters’ ability to meet their goals and enables Foundation teams to deliver and promote programmatic offerings to our network of schools. The Digital Marketing Director owns the vision for awareness building, working closely with colleagues from across the KIPP network to plan, build, and execute on campaigns to support student and talent recruitment. Outside of these campaigns, the Digital Marketing Director will support the Marketing team’s broader efforts to improve KIPP’s national brand, strengthen the power of the alumni network, and increase the capacity of our regional marketing and communications teams through training, tools, and collaboration. The Digital Marketing Director will report to the... Senior Marketing Director ● Deep understanding of and interest in digital marketing tools and strategies Exemplary strategic-thinking, creativity and problem-solving ability in the face of ambiguity Excels in stakeholder management and relationship building Strong work ethic and commitment to high standards of excellence coupled with an enthusiastic and passionate approach to one’s work",KIPP FOUNDATION,"New York, NY",$85.6k–161k,Digital Marketing Director
61.95,"Client Overview: Our client is a well known beauty company dedicated to empowering their customers to feel their most beautiful. They hold an innovative portfolio of international brands and respond to the diverse needs of consumers all over the world.Position Overview:In this position, you would",24Seven Talent,"New York, NY",$40.2k–43.5k,24Seven Talent
95.7,"A/B is a home for a radically different approach to political storytelling.

Public relations and advertising firms do some great work, but they weren't designed with today's mission-driven institutions in mind. These firms were created to extend the reach of the powerful, not to grow the influence and impact of new voices and perspectives that challenge the status quo.

Owned and run by women and people of color, who have been systematically excluded from the professional communications industry, we're setting out to try something different. We created A/B to help our partners fundamentally transform the debate on the issues that matter most. Getting in the story isnt enough, were here to change the conversation.

To do this, we are building a fully integrated communications practice, designed for where media is today and where it will be tomorrow. Our marketers, strategists, analysts, creatives, and political operatives work hand in hand to help our clients get from A to B - from... the margins to the mainstream - and in doing so, change the possibilities for policy making and human understanding.

Were looking for entrepreneurial talent to help build A/B from the ground up.

The application period will close on Friday, June 14, 2019, and we will be conducting interviews on a rolling basis. All roles will be based in New York City, but can be remote for the right candidate.
• -

Were looking for an entrepreneurial Digital Marketing Strategist to lead engagements that grow the impact and influence of some of the worlds leading organizations and changemakers across a range of online and social channels. The Digital Marketing Strategist proactively consumes media online and believes in the power of digital to shift peoples behavior and values to address enduring and emerging social problems. They will work with an interdisciplinary team of communicators and strategists to deliver work that is consistently creative, strategic, and wins real victories for our clients.

The ideal candidate will have:
• 5-7 years experience as a strategist in a campaign, creative, digital agency or related environment, with a knack for identifying compelling content
• A working knowledge of key political issues in the news cycle
• A successful track record coming up with ideas for social media campaign strategies across Facebook, Twitter, Instagram, Snapchat, Hootsuite and SproutSocial
• Hands-on experience executing ad operations on Facebook Ads Manager, DoubleClick Marketing Stack, Google AdWords, YouTube TrueView, and/or Twitter Ads
• Expertise with daily optimization of advertisements to drive efficient results
• Organizational capabilities to track progress, execution and consistency of multi-channel campaigns
• Solid written communications skills with experience writing compelling copy for email and social media
• A successful track record of developing paid, earned, and owned media tactics and analyzing results to improve campaign performance
• Proficiency in HTML/CSS and building email templates, with familiarity with email distribution programs and listserv management (e.g. BSD, NGP-VAN, Nationbuilder, Salsa, MailChimp) preferred, but not required

Responsibilities

The Digital Marketing Strategist will have overall responsibility for day-to-day problem-solving and execution on moderate complexity engagements. If this role, you will:
• Manage digital engagement and advertising campaigns in day-to-day execution, including content strategy, production, segmentation and testing
• Proactively propose creative tactics to help clients achieve their organizational goals studying a client's goals and challenges, auditing their digital presence, and proposing digital-based solutions
• Work with a team to brainstorm tactics for how a given client will reach a target audience and mobilize them to take key actions that will have measurable impact on an issue
• Craft compelling content for digital marketing that drives high engagement
• Apply digital engagement and advertising campaigns and consistently being optimized for high performance
• Conduct and share timely and regular analysis of digital marketing performance, and develop and implement strategies to grow the impact of our work
• Consistently conduct quality assurance to reduce errors
• Make recommendations on new technologies and strategies that could increase the effectiveness and visibility of our clients impact
• Train clients and colleagues on digital best practices and trends by codifying knowledge and ensuring comprehension

The salary band for this role starts at $70,000 annually, as well as a bonus structure for business development, and will be commensurate with experience.

Equity is at the heart of A/B. From the clients we partner with and vendors we engage, to the team were building, we are committed to creating opportunities for the diverse community of talented, creative professionals who have been systematically denied opportunities across the professional communications industry.Women, people of color, LGBTI people, people of any religion or nationality and people with disabilities are strongly encouraged to apply. Opportunities for advancement exist, and A/B is committed to helping all staff develop and grow",A/B Partners,"New York, NY",$44.7k–102k,Digital Marketing Strategist
,"World-Renowned Fashion Brand is seeking a creative and solution-driven Director of Digital Marketing to join their team! Seeking a confident, driven individual who is excited about developing and executing effective Marketing initiatives across digital platforms to increase brand awareness and overall sales.
About the Role:

Developing annual and seasonal marketing plans across a variety of outlets – digital traditional, search, email, social media

Working with internal creative and digital teams to execute marketing campaigns

Conducting regular analysis on campaign efficacy; reporting on ROI and shifting campaigns as needed

Overseeing monthly deliverables calendar and following through on deadlines

Acting as main liaison with agency partner

Researching competitive activity and new developments

About Our Candidate:

You have at least 5-8 years of experience in digital marketing for a large ecommerce brand, preferably within the fashion industry

You understand all consumer... product marketing principles, and have experience running a holistic marketing strategy

You are familiar with digital media planning and campaign execution, as well as budget management

You hold a Bachelor’s degree in Marketing, Business, Communications, or a related field

You’re proficient in MS Office, Google Analytics, and social media

You’re used to working with agency partners to get your goals achieved

You’re analytical, strategic, and an expert delegator

You are an excellent communicator and project manager

You know how to stay organized in a fast-paced, constantly changing environment

Please submit your resume for consideration",Fourth Floor,"New York, NY",,DIRECTOR OF DIGITAL MARKETING FOR ICONIC FASHION BRAND
166.1,"The Manager, Digital Marketing Analytics is responsible for managing the proper measurement, reporting, analysis and optimization of online and offline marketing campaigns for all assigned accounts. You will work cross-functionally and cross-organizationally to ensure reporting quality and consistency. The Digital Marketing Analytics Manager will also be responsible for the maintenance and enforcement of department SOPs/protocols directly relating to their job responsibilities. Incumbent will supervise Analysts and Senior Analysts, and be accountable for achieving staff billable goals.
• Oversee and manage the Analyst, Digital Marketing Analytics, in the development and execution of measurement/analysis plans on behalf of clients
• Responsible for supervising regular campaign performance analysis and optimization recommendations
• Investigate, present, develop, and act as team point person for group account assignments
• Develop and track client estimates
• Manage time spent against... multiple projects, ensuring deadlines are maintained and met
• Oversee staff’s proper analysis of advertising campaigns
• Oversee the delivery of strategic analyses that are easily understood by clients
• Oversee monthly campaign performance reports and optimization recommendations to planning teams
• Interface regularly with partners; resolve issues that arise including reporting discrepancies
• Provide recommendations to streamline processes, eliminating inefficiencies and improving results across the department.
• Provide data/research support to client/planning teams
• Develop a thorough knowledge of each client's data sources
• Work closely with the Director to generate reporting and analysis of trends and support for optimization efforts
• Work independently with guidance from remote Senior Management regarding overall goals and objectives
REQUIREMENTS:
• Bachelor’s degree in marketing, statistics, mathematics, economics, psychology or other relevant graduate degree
• Three to five years of related online marketing, web analytics/, research experience
• * One to five years experience in a supervisory role.
• Strong project management and prioritization skills
• Ability to drive consistently high-quality work under tight timeframes
• Ability to effectively communicate results in a concise manner
• Experience and / or education in Pharma a plus.
• Extensive experience with Microsoft Office (Excel and PowerPoint high efficiency)
• Knowledge of: SQL and other database technologies, Google Analytics, Adobe Omniture, WebTrends, Microsoft Office.
• Direct experience with online direct marketing or online media performance analysis.
• Knowledge of statistical modeling techniques, segmentation, research, lifetime value, ROI, a plus","CMI Media and Compas, Inc.","New York, NY",$85.6k–161k,"Manager, Digital Marketing Analytics"
109.3,"The Digital Marketing Manager will work with the UK E-Commerce team, US internal teams and external agencies to deliver and improve the French Connection online marketing campaigns. The role will involve working on affiliates, SEO, PPC, and online segmentation tools as well as assisting with the onsite content strategy.
Responsibilities
Responsible for managing PPC and display advertising (including re-targeting and prospecting) for the US.
Responsible for driving and implementing customer acquisition and retention plans across all digital channels including, but not limited to, Paid and Organic Search, Re-targeting, Affiliates, Display, Email and Direct Mail.
Manage and work closely with agencies and internal teams to devise key strategies for acquisition channels, supporting website and multichannel objectives.
Carry out campaign reporting, marketing analytics and manage the use of data within the e-commerce department to drive actionable insights.
Develop and implement strategy for... conversion rate optimization.
Oversee daily, weekly and seasonal content updates of the website.
Ensure all messaging is aligned with marketing and promotional calendars.
Manage entire customer journey and Customer Service department team.
Acquisition
Oversee and manage all digital campaigns to drive brand awareness and customer acquisition.
Develop and implement strategic digital initiatives. Work closely with internal staff and agencies to drive the PPC, Affiliates, Remarketing and Display campaigns.
Devise key strategies for acquisition channels and closely monitor the performance of campaigns to ensure accuracy and success.
PPC
Manage PPC agency to work towards achieving budgeted demand. Ensure campaigns are optimised to targets, product availability and opportunities.
Ensure all messaging is aligned with marketing and promotional calendars and is on brand.
Test and improve campaigns, making use of latest products offered by search engines.
SEO
Work with UK SEO manager to improve rankings in major search engines.
Share strategic learning’s from “Paid Search Agency” with UK SEO manager.
Help to coordinate feature content across marketing, development, design, studio, copywriting and UK SEO manager.

Affiliates
Work with affiliate marketing agency to ensure optimal strategy and relationships with affiliate networks. Ensure affiliate agency is working towards achieving budgeted demand, at an acceptable CPA while growing content sites, improving brand alignment through all publishers and engaging lapsing partners.
Work with external agency to ensure new affiliates are added to the program, performance is meeting target and the US affiliate program is market leading.
Retention
Email
Oversee weekly email strategy, checking messaging is aligned with marketing, promotional and merchandising calendars and ensuring creative is on-brand. Oversee implementation of testing strategy and weekly reporting.
Manage relationship with Email Service Provider.
Analytics
Daily, Weekly and Period reporting, including weekly feedback to E-Commerce team.
Period reporting for Finance and Retail Director, including cost and profitability analysis.
Monitoring web analytics to identify areas for improvement / concern across the site and traffic sources.
Analyze online marketing campaign data in Excel and third party tools (e.g. Google Analytics)
Perform periodic website testing through various devices (i.e. desktop, tablet and mobile) to ensure all pages, content and user journeys are functioning correctly.
Assist all departments with data requests for website performance metrics.
Conversion Rate Optimization
Drive and initiate online projects and site enhancements working closely with development and design to improve online customer journey and conversion rates.
Manage Qubit relationship. Develop and implement testing strategy.
Other
Assist Social Media team when required.
Work on special projects as defined by the Head of E-Commerce.
Qualifications
BS degree in marketing or a related field.
3 – 5 years Management experience in E-Commerce and or online marketing.
3 – 5 years Experience managing PPC, SEO and Affiliate programmers.
Strong and organizational and management abilities, including project management, goal setting, managing team activities, and managing performance.
Strong interpersonal and relationship building skills, experience in dealing with multiple and diverse internal stakeholders, and interacting with business and technology partners.
Proficient knowledge of Microsoft Excel and Google Analytics",French Connection,"New York, NY",$56.8k–105k,E-COMMERCE & DIGITAL MARKETING MANAGER - Established Global Retailer
