avg_salary,body,company,location,salary,title
127.0,"JOB TITLE
Sr. Deep Learning Research Scientist
OVERVIEW

Imagine what you could do here. Bring passion and dedication to your job and there's no telling what you could accomplish. Would you like to work in a rapidly changing environment where your technical abilities will be challenged on a day-to-day basis?

Samsung’s Advanced Systems Lab is developing next-generation architectures for neural processing acceleration engines for use in mobile devices and self-driving vehicles. We are looking for a world-class researcher in deep learning, machine learning and its application to algorithms for proprietary hardware neural network acceleration engine(s) and deep-learning-based systems being executed on the acceleration engine.

Deep learning, machine learning algorithms that may execute on the accelerator engine may include the state-of-the-art image, object recognition, localization, segmentation, image and video understanding, speech recognition and understanding, automotive driving... assistance, simultaneous localization, and mapping and various others.

Algorithms for proprietary hardware neural network engine may include experimental studies of statistical properties of deep learning processing to facilitate their implementation in hardware, associated training, fine-tuning, compression, quantization, various network transforms and other relevant research and development.

JOB RESPONSIBILITIES
• Design and implement algorithms for proprietary hardware neural network accelerator engine(s)
• Optimize various network models and algorithms for execution on the neural network accelerator engine(s)
• Analyze, debug and evaluate in depth algorithm performance including statistical analysis of results
• Prototype, demonstrate algorithms
• Documentation and report results
• Research paper publications when appropriate
• File patent disclosures
• Keep up with the latest machine learning and deep learning research
• Collaborate with various teams including deep learning researchers, hardware architects, and software engineers

REQUIRED SKILLS
• Ph.D. degree in CS, EE or related engineering area
• Proficiency in deep learning techniques for neural networks
• Proficiency in classical machine learning, statistics
• Proficiency in C/C++, Python, Linux
• Proficiency with TensorFlow, PyTorch or similar platforms
• Strong ability to debug software, prototypes, algorithms, experiments
• Excellent problem-solving skills
• Must be a quick learner
• Must be motivated and able to work without supervision
• Excellent written and verbal communication skills
• Can travel 5% minimum

PREFERRED SKILLS
• Familiarity with digital design, digital hardware architectures (CPU, GPU, NPU, SoC) is a big plus
• ****************************************************************************************
Samsung Semiconductor Inc (SSI), an equal opportunity employer, is a world leader in Memory, System LSI, and LCD technologies. Headquartered in San Jose, California, SSI is a wholly-owned U.S. subsidiary of Samsung Electronics Co., Ltd.- the second largest semiconductor manufacturer in the world and the industry's volume and technology leader in DRAM, NAND Flash, SSDs, mobile DRAM and graphics memory. It is one of the largest providers of system logic, imaging and LED lighting solutions, as well as providing advanced process design and manufacturing for fabless companies. Samsung Semiconductor, Inc. also has a research and innovation center with numerous labs providing product design and research in: logic, memory, image sensors, displays and mobile technologies. In addition, the company supports Samsung Display Company, the largest producer of LCD and OLED displays.
• ****************************************************************************************

Learn more about Samsung Semiconductor here.

A day in the life Samsung Video

Samsung Semiconductor Career Page",Samsung Electronics,"Pasadena, CA",$63.5k–127k,Sr. Deep Learning Research Scientist
150.1,"Supervised neural networks form a primary substrate of what we do at NNAISENSE, both in direct pattern recognition applications, and as the perceptual front-end for intelligent automation. We are looking to expand our deep learning team to advance the state of the art and contribute to our ongoing commercial engagements in manufacturing, finance, and mobile.

Description
• Perform scientific research of the highest standards.
• Design large-scale neural network solutions to solve challenging industrial problems.
• Contribute to extending the company code-base.
• Occasionally, contribute to selected high-profile client projects.

Minimum Qualifications:
• 3+ years of experience in conducting cutting-edge research in deep learning.
• PhD in Computer Science (ML/AI), Physics, or Mathematics.
• Publications in top journals and conferences (e.g. NIPS, ICML, TPAMI, CVPR)
• Experience with neural networks and the most common frameworks such as Tensorflow, PyTorch, and MXNET.
• Expert in... Bayesian and Variational Bayesian inference.
• Driven to learn in a vibrant and stimulating environment.
• Fluent in written and spoken English.

Plusses:
• Familiar with problems in computer vision.
• Understanding of low-level GPU coding paradigms.
• Experience with large-scale data driven projects.
• Broad understanding of machine learning and AI.

Openings both in Austin, TX and Lugano, Switzerland.

Contact

Email: jobs@nnaisense.com

Start subject with: [deep learning",NNAISENSE,"Austin, TX",$74.1k–152k,Research Scientist -- Deep Learning
275.0,"What is this program?

This program helps experienced Engineers transition into AI or advance their career in AI. You will connect with high-growth opportunities in our network of AI teams that best match your career interests and skill sets. Depending on your background and type of role you are interested in, three tracks are available:
• Machine Learning Engineer
• Data Scientist
• Software Engineer

All tracks will give you privileged access to our network of high-quality AI teams in various international locations. These include applied engineering teams in Education, Manufacturing, Healthcare, Autonomous Driving, Energy, Transportation, Robotics, Social Media, FinTech, Agriculture and more.

Who should apply?

Experienced individuals who have worked for 1+ years in the industry or academia as a Machine learning Engineer, Data Scientist, Software Engineer or Researcher. Generally, our experienced candidates have a technical expertise in a specific field. That means you’re probably... familiar with some of the following:
• Machine learning. You should be able to understand and apply major machine learning methods, such as logistic regression, SVM, Decision Trees, Principal Component Analysis and K-means. Completion of Andrew Ng’s Machine Learning course on Coursera is sufficient to meet this criterion.
• Deep learning. You should be able to understand and apply major deep learning methods, including neural network training, regularization, optimization methods (gradient descent, Adam), and be familiar with major neural network architecture types such as Convolutional Networks, RNN/LSTM. Completion of the deeplearning.ai specialization is sufficient to meet this criterion.
• Implementation. You should have prior experience taking a dataset, cleaning it if necessary, and applying a learning algorithm to it to get a result. You should be able to implement a learning algorithm “from scratch” using a framework such as NumPy, Tensorflow, Pytorch, Caffe, etc.
• General coding. You should be able to code non-trivial functions in object-oriented programming, such as popular sorting or search algorithms.
• Mathematics (including probabilities and statistics.) You should be able to use mathematical notations and linear algebra (matrix/vector operations, dot products, etc.), and understand basic probability theory (distributions, independence, density functions, etc.) as well as statistics (mean, variance, median, quantiles, covariance, etc.)
• Software Engineering. You should know how to use your terminal, work with version control systems (Git), relational databases, APIs, and build the back-end of web or mobile applications.

Apply below to join this program and select your track(s):

https://www.deeplearning.ai/ai-career-program-for-experienced-engineers",deeplearning.ai,"Palo Alto, CA",$158k–234k,AI Career Program for Experienced Engineers
204.5,"Job Description
We live in a moment of remarkable change and opportunity. Data and technology are transforming industries, society, and even the workplace–by creating professions that did not exist before the emergence of data, cloud, social, and mobile. As the largest technology and consulting employer in the world, IBM is a leader in this global transformation and just the place to continue your career.

Global Chief Data Office (GCDO) is responsible for providing governed, regulated, secure, and efficient access to enterprise data for consumption by business units, AI centric applications and researchers. The Deep Learning (DL) groups, within the GCDO, are responsible for providing effective use of platform and infrastructure for computationally expensive workloads and to decrease the time data scientist personas spend preparing data and computational pipelines. In addition, the applied groups are tasked to accelerate cognition into internal processes, literally hundreds of... processes while maintaining governance, security, privacy, and trust.

The position will support existing team of AI / DL specialists working on enterprise use-cases, specifically tasked with the transformation of IBM's internal business practices to be more AI centric. Secondary role will be to move certain derivative works to product and work with existing enterprise clients on their own journey.

Required Technical and Professional Expertise
• Bachelor degree in computing science, computer engineering, stats, mathematics or other relevant field
• 1-5 yrs experience in applying machine learning to applied use-cases

Preferred Tech and Prof Experience
• PhD in computing science, comp engineering with focus on Machine Learning, Deep Learning, Search, Optimization
• Fundamental understanding of Machine Learning with relevant publications in AI, ML, DL
• Productization experience, i.e. movement of research to product or new product design
• enterprise use-cases and applying ML & DL techniques

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status",IBM,"San Jose, CA",$114k–181k,Applied Deep Learning Scientist
158.7,"Our mission.
As the world’s number 1 job site, our mission is to help people get jobs. We need talented, passionate people working together to make this happen. We are looking to grow our teams with people who share our energy and enthusiasm for creating the best experience for job seekers.

The team.

We are a rapidly growing and highly capable engineering team building the most popular job site on the planet. Every month, over 250 million people count on us to help them find jobs, publish their resumes, process their job applications, and connect them to qualified candidates for their job openings. With engineering hubs in Seattle, San Francisco, Austin, Tokyo and Hyderabad, we are improving people's lives all around the world, one job at a time.

Your job.

The Data Scientist - Deep Learning role is a specialized role at Indeed to help us grow, develop, and improve our existing machine learning approaches with deep learning technology. Your role will be to help provide expert... advice and implementation of appropriate deep learning solutions across the organization, help identify organizational gaps, and to help create an educational curriculum.

Responsibilities Include
• Provide organizational educational initiatives to cultivate better deep learning practices
• Research and develop deep learning algorithms which drive product metrics
• Provide expert knowledge and advice to teams looking to start using deep learning
• Help people get jobs!

About you.

Requirements:
• M.S or Ph.D. in Computational Physics, Computer Science, Mathematics, Economics, Statistics, Bioinformatics, or a related quantitative field.
• 3+ years of industrial Data Science experience, with expertise in deep learning (CNN, RNN, LSTM, Seq2Seq)We get excited about candidates who:
• Have published deep learning research
• Have NLP related deep learning experience
• Have deployed large scale Data Science solutions: Java, Python, C++
• Can communicate concisely and persuasively with software engineers and product managers

Indeed provides a variety of benefits that help us focus on our mission of helping people get jobs.

View our bounty of perks: http://indeedhi.re/IndeedBenefits

We will consider for employment qualified applicants with arrest and conviction records in accordance with the San Francisco Fair Chance Ordinance.

View Indeed's Applicant Privacy Terms: https://www.indeed.com/legal/applicant-privacy",Indeed,"Austin, TX",$91.2k–135k,Deep Learning Specialist
168.6,"Summary

Posted: Mar 22, 2019

Weekly Hours: 40

Role Number: 200013796

The CoreMotion team has created innovative ways for users to improve their health with their devices through motion. When you exercise and move with your devices, it's the work of engineers and scientists on this team. As a member of our dynamic group, you will have the rare and rewarding opportunity to shape upcoming products that will delight and inspire millions of Apple's customers every single day. In this role, you will be part of a high-energy team that has successfully delivered a wide spread of industry-leading software features including sensor fusion (e.g. device attitude and heading), health monitoring (e.g. fall detection on the Apple Watch), and many more.

Key Qualifications
• Experience in Deep Learning, Neural Networks, or Related Fields.
• Proficient at programming in Python and database languages (e.g., SQL)
• Experience with one Deep Learning framework (Tensorflow, Pytorch, Keras…)
•... Proficient at data visualization and reporting
• Applied experience with machine learning on large datasets
• PhD degree in a quantitative discipline (e.g. Statistics, Bioinformatics, Computational Biology, Computer Science, Applied Mathematics) or equivalent practical experience.

Description

CoreMotion is working on processing petabyte scale human motion datasets.
In this role, you will be highly involved in driving design data quality and algorithm performance to develop our next generation of Health and Fitness features.

Key Responsibilities Of This Role Are

Profile, process and evaluate large structured and unstructured motion datasets
Leverage state of the art deep learning techniques to assess data quality and find minimum data representation
Integrate deep learning methods into our data curation workflow to speed up curation process

Education & Experience

MS or PHD in a quantitative field (Statistics, Bioinformatics, Computer Science, Applied Mathematics or equivalent practical experience)

Additional Requirements
• Interest in health and fitness technology is a big plus",Apple,"Cupertino, CA",$89.1k–159k,Deep Learning Engineer
125.7,"A growing Real Estate/Investment company downtown is looking for a Mid-level Data Scientist with strong Machine Learning experience. They are looking to grow out the data team and is looking for someone that has strong Python/Py-Stack experience. Any sort of Deep Learning would be a huge plus.

Required Skills & Experience
• Python
• Py-Stack
• Machine Learning
• AWS

Desired Skills & Experience
• Deep Learning
• Tensorflow/Keras
• NLP

What You Will Be Doing

Tech Breakdown
• 100% Data Science

Daily Responsibilities
• 100% Hands on Predictive Modeling
• 100% Team Collaboration

The Offer
• Competitive Salary: Up to $100K/year, DOE

You will receive the following benefits:
• Medical Insurance & Health Savings Account (HSA)
• 401(k)
• Paid Sick Time Leave
• Pre-tax Commuter Benefit

Applicants must be currently authorized to work in the United States on a full-time basis now and in the future.

Workbridge Associates, part of the Motion Recruitment network, provides IT Staffing... Solutions (Contract, Contract-to-Hire, and Direct Hire) in major North American markets. Our unique expertise in today’s highest demand tech skill sets, paired with our deep networks and knowledge of our local technology markets, results in an exemplary track record with candidates and clients",Workbridge Associates,"Chicago, IL",$32.2k–187k,Mid Level Data Scientist (Machine Learning/Deep Learning)
204.5,"Job Description

Intel’s AI Products Group is looking to hire a deep learning data scientist to work on our Federal projects.

Responsibilities include:

• Solve problems with deep learning in areas that include computer vision, audio/acoustic modeling, natural language processing, reinforcement learning, etc.
• Development and optimizations of state-of-the-art deep learning models using frameworks such as TensorFlow, PyTorch, etc.
• Contribute to the life cycle of models from proof-of-concept, to scaling the training, to inference deployment at scale, using Intel tools and novel hardware.
• Research in deep learning algorithms to exploit novel processor architectures

This is an Intel Federal Position
• This position involves work on a U.S. Government contract which may impose certain security requirements.
• The government may require that you certify your citizenship status.
• If you are not a U.S. citizen, the government may require you to pass a security check before you can be... approved to work on the project.
• Please note that any offer by Intel for this position is conditioned upon meeting and/or passing the U.S. Government's security check requirements should the government impose these requirements.

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Preferred qualifications are in addition to the minimum requirements and are considered a plus factor in identifying top candidates. Experience listed below would be obtained through a combination of your school work/classes/research and/or relevant previous job and/or internship experiences.
• Master’s or PhD in computer science, electrical engineering or related fields (statistics, applied math, computational neuroscience)
• 3+ years of experience in DL, ML algorithms and model development
• Proficiency in Python, C++. Familiarity with DL frameworks (e.g. neon, TensorFlow, Caffe, etc.)

Preferred Qualifications:
• Research experience in deep learning
• Understanding of deep learning hardware (CPU, GPU, multi-node)
• Drive to solve customers’ problems using technical creativity and hard work

Inside this Business Group

Intel AI, leveraging Intel's world leading position in silicon innovation and proven history in creating the compute standards that power our world, is transforming Artificial Intelligence (AI) with the Intel AI products portfolio. Harnessing silicon designed specifically for AI, end to end solutions that broadly span from the data center to the edge, and tools that enable customers to quickly deploy and scale up, Intel AI is inside AI and leading the next evolution of compute.

Posting Statement

All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance",Intel,"Santa Clara, CA",$114k–181k,Deep Learning Data Scientist
,"We believe work is not a place, but rather a thing you do. Our technology revolves around this core philosophy. We are relentlessly committed to helping people work and play from anywhere, on any device. Innovation, creativity and a passion for ever-improving performance drive our company and our people forward. We empower the original mobile device: YOU!

Job Description:

Citrix is a cloud company that enables mobile workstyles. We create a continuum between work and life by allowing people to work whenever, wherever, and however they choose. Flexibility and collaboration is what we are all about. The Perks: We offer competitive compensation and a comprehensive benefits package. You will enjoy our workstyle within an incredible culture. We will give you all the tools you need to succeed so you can grow and develop with us.

Citrix is building a state of the art analytics platform that uses machine learning to provide customer value in the areas of security, productivity, operations... & application performance. We are looking for an experienced engineer, with a deep understanding of machine learning, to join us and provide technical leadership to engineering teams across the entire company.

Responsibilities

• Work with other senior technical leaders to develop, validate and communicate the technical vision for out AI/ML research and how we can best deliver value to our customers.
• Be the company's engineering authority on Machine Learning models & algorithm.
• Serve as a subject matter expert and will work with the other senior architects as part of a team to drive projects where machine-learning techniques are applied in solving real world problems in security, operations and productivity.
• Advise engineering leadership on the investment area pertaining to AI/ML research.
• Responsible for making sure Citrix AI/ML development processes in Citrix are best in the industry.
• Responsible for driving recognizable research content from Citrix in Machine Learning in the form of patents & publications.

Desired Skills and Experience:

• Relevant work experience, including experience working within the industry or as a researcher in a lab.
• Ability to design and execute on research agenda.
• Proven ability to apply machine-learning solutions to commercial problems.
• Strong publication record.
• Programming experience in one or more of the following: C, C++ and/or Python.
• Recognizable research in areas of Deep learning or reinforcement learning with multiple publications in this area.

Requirements

• PhD in Computer Science, related technical field or equivalent practical experience.
• 7-10 year’s industry experience

#LI-AS1
Functional Area:

About us:

Citrix is a cloud company that enables mobile workstyles. We create a continuum between work and life by allowing people to work whenever, wherever, and however they choose. Flexibility and collaboration is what we’re all about. The Perks: We offer competitive compensation and a comprehensive benefits package. You’ll enjoy our workstyle within an incredible culture. We’ll give you all the tools you need to succeed so you can grow and develop with us.

Citrix Systems, Inc. is firmly committed to Equal Employment Opportunity (EEO) and to compliance with all federal, state and local laws that prohibit employment discrimination on the basis of age, race, color, gender, sexual orientation, gender identity, ethnicity, national origin, citizenship, religion, genetic carrier status, disability, pregnancy, childbirth or related medical conditions, marital status, protected veteran status and other protected classifications.

Citrix uses applicant information consistent with the Citrix Recruitment Policy Notice at https://www.citrix.com/about/legal/privacy/citrix-recruitment-privacy-notice.html

Citrix welcomes and encourages applications from people with disabilities. Reasonable accommodations are available on request for candidates taking part in all aspects of the selection process. If you are an individual with a disability and require a reasonable accommodation to complete any part of the job application process, please contact us at (877) 924-8749 or email us at ASKHR@citrix.com for assistance.

If this is an evergreen requisition, by applying you are giving Citrix consent to be considered for future openings of other roles of similar qualifications",Citrix,"Fort Lauderdale, FL",,"Technology Leader, Deep Learning"
112.1,"Summary
Posted: Feb 19, 2019
Weekly Hours: 40
Role Number: 47466430

Apple's Advanced Computation Group (ACG) is seeking a talented machine learning R&D engineer with a specialization in deep learning to join their team in Portland. The ACG performs both exploratory and targeted algorithms research and development in a dynamic small team environment. The position involves core and applied machine learning research focused on both algorithm development and integration. As a researcher and software R&D engineer, you will develop cutting-edge machine learning algorithms to enable current and future Apple products and services.

Key Qualifications

Key Qualifications
• Strong machine learning background, with hands-on experience in building real systems
• Deep understanding of state of the art machine learning and deep learning algorithms, techniques and best practices
• Experience working with one or more deep learning frameworks such as TensorFlow, Caffe, MXNet, Keras, PyTorch
• Strong... analytical and problem solving skills
• Strong background in mathematics and/or statistics is highly desirable
• Experience integrating machine learning algorithms into applications
• Strong Python and C/C++ development skills
• Strong command line skills (posix, scripting, version control systems,..)
• Experience in signal processing, image and video processing, computer vision, computational music/audio, and other related applied engineering fields a plus
• Proven ability and leadership in both applied research and development
• Excellent written and verbal communications skills; comfortable presenting research to large audiences
• You’re used to communicating with a diverse team, with both experts and novices, in technical and non-technical roles
• Ability to work hands-on in cross-functional teams with a strong sense of self-direction

Description

Description
We are looking for an accomplished deep learning expert in wider domain of machine learning, with a strong research and development track record, who is self-motivated and passionate about his or her work. You are a capable Python and C/C++ programmer with solid experience driving algorithmic solutions from prototype to implementation. You should also possess a keen interest in staying up-to-date on new developments in machine learning in both academia and industry, and be able to apply that knowledge to challenging problems across multiple domains.

Education & Experience

Education & Experience
Ph.D. in Computer Science or a related field (Mathematics, Statistics, Physics or Electrical and/or Computer engineering) with a focus on machine learning (deep learning).

Additional Requirements

Additional Requirements",Apple,"Portland, OR",$59.6k–105k,ACG - Machine Learning R&D Engineer (Deep Learning Specialist)
193.5,"Responsibilities

The Lead Data Scientist develops, maintains, and collects structured and unstructured data sets for analysis and reporting. Creates reports, projections, models, and presentations to support business strategy and tactics. Advises executives to develop functional strategies (often segment specific) on matters of significance. Exercises independent judgment and decision making on complex issues regarding job duties and related tasks, and works under minimal supervision, Uses independent judgment requiring analysis of variable factors and determining the best course of action.

We are seeking a Lead Data Scientist able to
0) have absolute fun with the rest of us,
1) develop right analytical solutions from a diverse repertoire of analytical techniques,
2) apply solutions tool agnostic ,
3) challenge & be challenged the team and leadership.

The Lead Data Scientist uses mathematics, statistics, modeling, business analysis, and technology to transform high volumes of... complex data into advanced analytic solutions. The Lead Data Scientist works on problems of diverse scope and complexity ranging from moderate to substantial. The Lead Data Scientist must also be able to communicate complex quantitative analyses in a clear, precise, and actionable manner to management and executive level audiences.

Required Qualifications
• Bachelor's Degree
• 8+ years technical experience
• 2+years project leadershipexperience

Obtaining data from multiple, disparate data sources including structured, semi structured and unstructured data.
• Experience leveraging Deep Learning (ANN, CNN, RNN, Auto-encoders, GAN, etc. ) to create healthcare and insurance related solutions
• Experience with cloud-based ecosystems (GCP, AWS, Azure)
• Experience working with data from wearables and Internet of Things (IoT)
• Experience deploying ML and DL with wearables, apps, IoT, etc.
• Experience in NLP with Audio and Video data
• Successful demonstrated experience in working on problems of diverse scope and complexity ranging from moderate to substantial in a collaborative fashion alongside other individuals or teams.
• Experience in creating reports, projections, models, and presentations to support business.
• Specifically, has experience with Deep Learning models, AI development, agile software launching, Tensorflow experience, and/or working with data integration developers to assess data quality and define data processing business rules for cleansing, aggregation, enhancement, supporting analysis and predictive modelling activities.
• Ability to exercise independent judgment and decision making on complex issues regarding job duties and related tasks
• Ability to works under minimal supervision, using independent judgment
• Presenting complex analysis results tailored to different audiences (e.g. technical, manager, executive) in a highly consumable and actionable form including the use of data visualizations

Preferred Qualifications
• Master's Degree
• Experience with deploying model pipelines across various technologies, such as Kubernetes or Docker.
• Interested in coaching and mentoring junior talent to grow next generation of Data Scientists
• Experience with Natural Language Processing, Keras, and/ or H2O
• Experience working in Agile environments (i.e. Jira)
• *

R-212326",Humana,"Boston, MA",$111k–165k,Deep Learning - Lead Data Scientist
,"Job Title: Neural Processor Sr Software Engineer

Overview:
Are you passionate about exploring deep learning algorithms? Are you motivated to push the limits of Deep Neural Networks capabilities for vision and Speech related Products? If so, Samsung’s ASL architecture group is looking add you to our team.

Samsung’s Advanced Systems Lab (ASL) is working on the next generation architecture for NPU, Neural Processor Unit, to be used in handsets, ADAS, and mobile devices’ next generation Samsung products.

Responsibilities:
The qualified individual will be responsible for implementing and documenting the SW architecture for the next generation Deep learning accelerator engine. This includes neural network model optimizations, translators, debugging model operation, interfacing to hardware model (e.g. SystemC), interfacing to hardware prototypes, benchmarking performance and other related software development as necessary.

Minimum Qualifications:
• MS in Computer Engineering or related... areaSolid C/C++, Python, Ruby, Java, or equivalent
• Solid scientific computing skills
• Solid Linux, embedded Linux (ARM) programming skills
• Familiarity with machine learning, deep learning, TensorFlow, Caffe, & PyTorchSolid knowledge, ability to write code parsers, translators, code generators
• Solid knowledge optimizing, accelerating code
• Excellent communication and presentation skills
• Available to travel internationally 5% or more
• Strong ability to debug software, prototypes, algorithms, experiments
• Must be a quick learner with excellent problem solving skills
• Must be motivated and able to work without supervisionPreferred Qualifications:
• PhD in CS or related areaFamiliarity with hardware concepts, computer architecture, SystemC modeling, FPGA, hardware model and prototype debugProficiency in deep neural networks, deep learning, classical machine learning
• Familiarity with GPU, vector processor, DSP programming, ARM NEON, NVIDIA CUDA
• *************************************************************************************
Samsung Semiconductor Inc (SSI), an equal opportunity employer, is a world leader in Memory, System LSI, and LCD technologies. Headquartered in San Jose, California, SSI is a wholly-owned U.S. subsidiary of Samsung Electronics Co., Ltd.- the second largest semiconductor manufacturer in the world and the industry's volume and technology leader in DRAM, NAND Flash, SSDs, mobile DRAM and graphics memory. It is one of the largest providers of system logic, imaging and LED lighting solutions, as well as providing advanced process design and manufacturing for fabless companies. Samsung Semiconductor, Inc. also has a research and innovation center with numerous labs providing product design and research in: logic, memory, image sensors, displays and mobile technologies. In addition, the company supports Samsung Display Company, the largest producer of LCD and OLED displays.
• *************************************************************************************
Learn more about Samsung Semiconductor here.

A day in the life Samsung Video

Samsung Semiconductor Career Page","Samsung Semiconductor, Inc.","San Jose, CA",,Advanced Systems Lab - Neural Processor (Deep Learning) Sr Software Engineer
120.2,"Job Summary

MATLAB makes deep learning easy. In the MATLAB environment, it is easy to visualize deep learning models, debug them, take advantage of GPUs, do fast inference, and interoperate with open source deep learning frameworks. Help us continue to enhance the breadth of our deep learning features.

Responsibilities

You will be part of a team responsible for the interoperation between MATLAB and other deep learning frameworks. In your internship you may:
• Test importing and exporting of deep learning networks
• Implement enhancements for MATLAB’s third-party converters or importers such as ONNX converter, Keras importer, or Caffe importer
• Implement deep learning interoperability features in MATLAB
• Implement custom versions of network layers Minimum Qualifications
• Candidates must be pursuing a master's level or a PhD level degree in a technical discipline.
• Programming experience in C++
• Programming experience in MATLAB
• Experience with deep learning
• Knowledge of... Computer Science Additional Qualifications
• Experience implementing machine learning or deep learning features
• Experience using deep learning frameworks such as TensorFlow, Caffe2, or Caffe",MathWorks,"Natick, MA",$28.2k–184k,Deep Learning Summer Intern
137.3,"The company:

AppZen delivers the world’s leading AI platform for modern finance teams. Starting with business spend, we automate manual process, uncover problems, and optimize decision making for enterprises around the globe, including one-fourth of the Fortune 500. Our platform combines patented deep learning, computer vision, and semantic analysis with intelligence from thousands of online data sources to understand financial transactions in business context and make decisions before those transactions happen. AppZen is a must have for CFOs and their teams to reduce spend, achieve compliance, and streamline process.

We’ve taken off this year! Since we released our platform in 2016, nearly 1,000 enterprises have standardized on AppZen, including three of the top ten banks, four of the top ten media companies, three of the top ten pharmaceutical manufacturers, two of the top five aerospace companies, and five of the top ten software providers. We were a Gartner Cool Vendor last... year, have been recognized as one of the fastest-growing technology companies in the market, and we just announced $35million in Series B funding.

Description:

We are looking for a Data Scientist to come and work on our growing AI stack. If you are excited about Machine Learning/Deep Learning based NLP/Reinforcement Learning, Model Deployment Pipeline, then AppZen is the right place for you to use and grow your skills.

Skills:
• Building Deep Learning based NLP/Reinforcement Models
• In depth understanding of various CNN/Sequence Models
• Unsupervised learning, training fast and accurate deep networks.
• Good understanding of machine learning algorithms.
• Experience with one or more large databases and data visualization.
• Experience with TensorFlow/Keras and/or Pytorch, Scikit Learn, Matplotlib, NLTK and other associated packages.

Must Haves:
• Expert in developing code in Python
• Self starter who can be productive from the first day
• Excellent communication skills
• 2-3 years work experience in machine learning in industry
• PhD/MS in Computer Science with focus on Machine Learning/Deep Learning

Must Haves: Expert in developing code in Python Self starter who can be productive from the first day Excellent communication skills 2-3 years work experience in machine learning in industry PhD/MS in Computer Science with focus on Machine Learning/Deep Learning",AppZen,"San Jose, CA",$35.3k–204k,Machine/Deep Learning Engineer
179.6,"Internships: AI (Machine Learning and Deep Learning)

Location: Princeton, NJ

Position: Intern

Duration: 6 months

Company

airisDATA is an enterprise solution provider of AI (artificial intelligence) based products and solutions. We leverage disruptive technologies to help our clients accelerate business innovation and maximize return on investment. We take pride in working with leading edge technologies to build solutions to automate, optimize and transform existing business applications.

Who are we looking for?

We are looking for high energy and talented engineers who love technology. We prefer self-motivated and self-driven individuals who can work with minimal supervision. We love engineers who challenge themselves by asking the question, how can I use this technique/technology/library? to solve a problem rather than being tasked to do a job. There is a lot of freedom, but with it comes the responsibility to balance time and productivity.

What is the benefit?

Build AI... solutions that define the next generation of data driven decision making

An opportunity to research, learn and share about advancements in deep learning

How to apply technology to business solutions?

Requirements

Bachelor s degree in Computer Science, Math, Statistics or related technical field

Passionate about data, technology, and loves to code

Programming experience in Python

Knowledge of basic statistical concepts

Good communication skills and a self-driven attitude

Knowledge of traditional statistical modeling and Machine Learning techniques and algorithms

A voracious viewer and practices from online machine learning and deep learning courses

CI (Git, Jenkins, Jira, Maven, Unit Test) and CD (Docker, K8) Start learning if you don t know

Nice to have Participated in hackathons or Kaggle type of competitions

About Innovative Information Technologies

Innovative Information Technologies, Inc. is a leading provider of information technology services and solutions. Our mission is to deliver high-quality technological solutions that enable companies to meet their business goals more effectively. With offices located in the US and India, we offer our clients an array of flexible, cost-effective solutions that range from staff supplementation through complete project outsourcing. We offer onsite, offsite and offshore delivery models that are tailored to the needs of our clients. Specializing in specific technological competencies, our solutions are intentionally designed to allow our clients to maximize the power of technology for the ongoing success of their business","Innovative Information Technologies, Inc","Princeton, NJ",$87.6k–184k,AI (Machine Learning and Deep Learning)
,"• Work with product, deep learning, compiler and hardware teams to scope new features, write requirements, plan and implement co-design software solutions
• Optimize code for production by increasing speed, reducing dependencies, incorporating unit and functional tests and improving maintainability
• Work with QA and QE teams to design and implement continuous integration, testing and debugging workflows and infrastructure
• Package code for release to customers using pip, github and other common tools and services
• Work with technical writing and field application engineering teams to create customer-facing documentation, examples and demonstrations
• Work with QA and field application engineering teams to debug code and respond to customer feedback
• Build the DNN Codesign production team through recruiting, interviewing, planning and training",Cypress HCM,"San Francisco, CA",,"Deep Learning Engineer, Python C/C++"
